name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test,sweep,sameTrs 
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s13,0.59075,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s14,0.5146,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s15,0.54608,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s16,0.4361,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s17,0.49863,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s18,0.58254,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s19,0.7634,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s20,0.48526,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s21,0.45506,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s22,0.40664,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s23,0.55591,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s24,0.54486,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s25,0.53318,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.50176,0.022305,s26,0.58496,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s01,0.48804,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s03,0.50299,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s04,0.51604,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s05,0.48927,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s06,0.51554,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s07,0.47799,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s08,0.50441,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s09,0.50663,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s10,0.50782,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s12,0.50052,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s13,0.49681,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s14,0.50182,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s15,0.52738,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s16,0.47828,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s17,0.46857,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s18,0.51468,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s19,0.50458,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s20,0.48073,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s21,0.47252,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s22,0.48903,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s23,0.48762,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s24,0.49921,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s25,0.492,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftAngMask_tbm112514.mat,0.49742,0.0031223,s26,0.51558,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s01,0.52155,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s03,0.39101,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s04,0.39613,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s05,0.65301,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s06,0.40063,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s07,0.46423,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s08,0.41599,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s09,0.20136,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s10,0.57851,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s12,0.58053,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s13,0.65116,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s14,0.47418,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s15,0.37007,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s16,0.50811,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s17,0.67298,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s18,0.49509,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s19,0.49535,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s20,0.41044,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s21,0.49562,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s22,0.45995,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s23,0.25608,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s24,0.63504,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s25,0.57392,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.48016,0.024315,s26,0.42282,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,0,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s01,0.48774,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s03,0.51811,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s04,0.50973,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s05,0.5011,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s06,0.48294,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__1__0_te0__0__0__0__1__0_roirleftAngMask_tbm112514.mat,0.49984,0.0025088,s07,0.51317,2,hit;cr,1;1;1;1;2;2;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;0;0;1;0,0;0;0;0;1;0,FALSE,TRUE
