correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,runsVec,subs
1,0.5335,0.4665,1,0.5335,0.4665,0.067009,1,0.033505,1,0.13422,0.13422,4,7
1,0.71084,0.28916,1,0.71084,0.28916,0.42168,1,0.21084,1,0.89947,0.89947,4,7
0,0.47723,0.52277,1,0.47723,0.52277,-0.04554,2,-0.02277,1,-0.091143,-0.091143,4,7
1,0.76196,0.23804,1,0.76196,0.23804,0.52391,1,0.26196,1,1.1634,1.1634,4,7
1,0.61455,0.38545,1,0.61455,0.38545,0.22909,1,0.11455,1,0.46646,0.46646,4,7
0,0.48787,0.51213,1,0.48787,0.51213,-0.024269,2,-0.012134,1,-0.048547,-0.048547,4,7
1,0.61126,0.38874,1,0.61126,0.38874,0.22251,1,0.11126,1,0.4526,0.4526,4,7
1,0.66904,0.33096,1,0.66904,0.33096,0.33807,1,0.16904,1,0.70383,0.70383,4,7
1,0.63918,0.36082,1,0.63918,0.36082,0.27836,1,0.13918,1,0.5718,0.5718,4,7
0,0.72293,0.27707,2,0.27707,0.72293,-0.44585,1,-0.22293,1,0.95903,-0.95903,4,7
0,0.82248,0.17752,2,0.17752,0.82248,-0.64496,1,-0.32248,1,1.5332,-1.5332,4,7
0,0.84518,0.15482,2,0.15482,0.84518,-0.69036,1,-0.34518,1,1.6973,-1.6973,4,7
0,0.77635,0.22365,2,0.22365,0.77635,-0.5527,1,-0.27635,1,1.2445,-1.2445,4,7
0,0.85467,0.14533,2,0.14533,0.85467,-0.70934,1,-0.35467,1,1.7717,-1.7717,4,7
0,0.7668,0.2332,2,0.2332,0.7668,-0.5336,1,-0.2668,1,1.1903,-1.1903,4,7
0,0.83514,0.16486,2,0.16486,0.83514,-0.67028,1,-0.33514,1,1.6225,-1.6225,4,7
0,0.81239,0.18761,2,0.18761,0.81239,-0.62478,1,-0.31239,1,1.4656,-1.4656,4,7
0,0.831,0.169,2,0.169,0.831,-0.662,1,-0.331,1,1.5927,-1.5927,4,7
0,0.89692,0.10308,2,0.10308,0.89692,-0.79384,1,-0.39692,1,2.1635,-2.1635,4,7
1,0.97952,0.020482,1,0.97952,0.020482,0.95904,1,0.47952,1,3.8675,3.8675,4,7
1,0.98178,0.018217,1,0.98178,0.018217,0.96357,1,0.48178,1,3.987,3.987,4,7
1,0.95256,0.047444,1,0.95256,0.047444,0.90511,1,0.45256,1,2.9996,2.9996,4,7
1,0.98189,0.01811,1,0.98189,0.01811,0.96378,1,0.48189,1,3.993,3.993,4,7
1,0.95057,0.049434,1,0.95057,0.049434,0.90113,1,0.45057,1,2.9564,2.9564,4,7
1,0.96545,0.034554,1,0.96545,0.034554,0.93089,1,0.46545,1,3.3301,3.3301,4,7
1,0.98424,0.015758,1,0.98424,0.015758,0.96848,1,0.48424,1,4.1345,4.1345,4,7
1,0.97342,0.026579,1,0.97342,0.026579,0.94684,1,0.47342,1,3.6007,3.6007,4,7
1,0.97449,0.025514,1,0.97449,0.025514,0.94897,1,0.47449,1,3.6427,3.6427,4,7
1,0.92929,0.070706,1,0.92929,0.070706,0.85859,1,0.42929,1,2.5759,2.5759,4,7
0,0.91529,0.084705,2,0.084705,0.91529,-0.83059,1,-0.41529,1,2.3801,-2.3801,2,8
0,0.64934,0.35066,2,0.35066,0.64934,-0.29868,1,-0.14934,1,0.61614,-0.61614,2,8
0,0.57114,0.42886,2,0.42886,0.57114,-0.14228,1,-0.071139,1,0.2865,-0.2865,2,8
0,0.78762,0.21238,2,0.21238,0.78762,-0.57524,1,-0.28762,1,1.3106,-1.3106,2,8
0,0.82572,0.17428,2,0.17428,0.82572,-0.65144,1,-0.32572,1,1.5556,-1.5556,2,8
0,0.55056,0.44944,2,0.44944,0.55056,-0.10113,1,-0.050564,1,0.20295,-0.20295,2,8
0,0.86414,0.13586,2,0.13586,0.86414,-0.72827,1,-0.36414,1,1.8501,-1.8501,2,8
1,0.46938,0.53062,2,0.53062,0.46938,0.061244,2,0.030622,1,-0.12264,0.12264,2,8
1,0.06919,0.93081,2,0.93081,0.06919,0.86162,2,0.43081,1,-2.5992,2.5992,2,8
1,0.33243,0.66757,2,0.66757,0.33243,0.33514,2,0.16757,1,-0.69721,0.69721,2,8
1,0.18561,0.81439,2,0.81439,0.18561,0.62878,2,0.31439,1,-1.4788,1.4788,2,8
1,0.905,0.095001,1,0.905,0.095001,0.81,1,0.405,1,2.254,2.254,2,8
0,0.46455,0.53545,1,0.46455,0.53545,-0.070902,2,-0.035451,1,-0.14204,-0.14204,2,8
1,0.95833,0.041671,1,0.95833,0.041671,0.91666,1,0.45833,1,3.1354,3.1354,2,8
1,0.98432,0.015678,1,0.98432,0.015678,0.96864,1,0.48432,1,4.1397,4.1397,2,8
0,0.45049,0.54951,1,0.45049,0.54951,-0.09903,2,-0.049515,1,-0.19871,-0.19871,2,8
1,0.92802,0.071978,1,0.92802,0.071978,0.85604,1,0.42802,1,2.5567,2.5567,2,8
1,0.91857,0.08143,1,0.91857,0.08143,0.83714,1,0.41857,1,2.4231,2.4231,2,8
1,0.70394,0.29606,1,0.70394,0.29606,0.40788,1,0.20394,1,0.86613,0.86613,2,8
0,0.31871,0.68129,1,0.31871,0.68129,-0.36257,2,-0.18129,1,-0.75969,-0.75969,2,8
1,0.51592,0.48408,1,0.51592,0.48408,0.031848,1,0.015924,1,0.063717,0.063717,2,8
1,0.37283,0.62717,2,0.62717,0.37283,0.25435,2,0.12717,1,-0.52011,0.52011,2,8
1,0.37991,0.62009,2,0.62009,0.37991,0.24018,2,0.12009,1,-0.48993,0.48993,2,8
1,0.34049,0.65951,2,0.65951,0.34049,0.31902,2,0.15951,1,-0.66111,0.66111,2,8
1,0.44405,0.55595,2,0.55595,0.44405,0.11191,2,0.055954,1,-0.22476,0.22476,2,8
1,0.48105,0.51895,2,0.51895,0.48105,0.037894,2,0.018947,1,-0.075825,0.075825,2,8
0,0.052567,0.94743,1,0.052567,0.94743,-0.89487,2,-0.44743,1,-2.8917,-2.8917,2,8
0,0.077132,0.92287,1,0.077132,0.92287,-0.84574,2,-0.42287,1,-2.482,-2.482,2,8
0,0.035847,0.96415,1,0.035847,0.96415,-0.92831,2,-0.46415,1,-3.292,-3.292,2,8
0,0.09992,0.90008,1,0.09992,0.90008,-0.80016,2,-0.40008,1,-2.1981,-2.1981,2,8
0,0.33483,0.66517,1,0.33483,0.66517,-0.33035,2,-0.16517,1,-0.68644,-0.68644,2,8
0,0.084754,0.91525,1,0.084754,0.91525,-0.83049,2,-0.41525,1,-2.3794,-2.3794,2,8
0,0.25113,0.74887,1,0.25113,0.74887,-0.49773,2,-0.24887,1,-1.0926,-1.0926,2,8
0,0.21077,0.78923,1,0.21077,0.78923,-0.57845,2,-0.28923,1,-1.3203,-1.3203,2,8
0,0.14408,0.85592,1,0.14408,0.85592,-0.71185,2,-0.35592,1,-1.7818,-1.7818,2,8
0,0.28426,0.71574,1,0.28426,0.71574,-0.43148,2,-0.21574,1,-0.92343,-0.92343,2,8
1,0.68761,0.31239,1,0.68761,0.31239,0.37523,1,0.18761,1,0.78899,0.78899,2,8
1,0.75895,0.24105,1,0.75895,0.24105,0.51791,1,0.25895,1,1.1469,1.1469,2,8
1,0.76356,0.23644,1,0.76356,0.23644,0.52712,1,0.26356,1,1.1723,1.1723,2,8
1,0.64942,0.35058,1,0.64942,0.35058,0.29884,1,0.14942,1,0.61649,0.61649,2,8
1,0.69618,0.30382,1,0.69618,0.30382,0.39237,1,0.19618,1,0.82919,0.82919,2,8
1,0.62156,0.37844,1,0.62156,0.37844,0.24312,1,0.12156,1,0.49619,0.49619,2,8
1,0.76578,0.23422,1,0.76578,0.23422,0.53155,1,0.26578,1,1.1846,1.1846,2,8
1,0.67258,0.32742,1,0.67258,0.32742,0.34516,1,0.17258,1,0.71988,0.71988,2,8
1,0.67683,0.32317,1,0.67683,0.32317,0.35366,1,0.17683,1,0.73925,0.73925,2,8
1,0.66888,0.33112,1,0.66888,0.33112,0.33776,1,0.16888,1,0.70313,0.70313,2,8
0,0.60772,0.39228,2,0.39228,0.60772,-0.21545,1,-0.10772,1,0.43776,-0.43776,2,8
0,0.59415,0.40585,2,0.40585,0.59415,-0.1883,1,-0.09415,1,0.38115,-0.38115,2,8
0,0.66791,0.33209,2,0.33209,0.66791,-0.33581,1,-0.16791,1,0.69873,-0.69873,2,8
1,0.46709,0.53291,2,0.53291,0.46709,0.065829,2,0.032915,1,-0.13185,0.13185,2,8
0,0.50975,0.49025,2,0.49025,0.50975,-0.019495,1,-0.0097474,1,0.038995,-0.038995,2,8
0,0.59324,0.40676,2,0.40676,0.59324,-0.18648,1,-0.09324,1,0.37737,-0.37737,2,8
1,0.13206,0.86794,2,0.86794,0.13206,0.73588,2,0.36794,1,-1.8829,1.8829,2,8
1,0.33885,0.66115,2,0.66115,0.33885,0.32231,2,0.16115,1,-0.66844,0.66844,2,8
1,0.12658,0.87342,2,0.87342,0.12658,0.74685,2,0.37342,1,-1.9316,1.9316,2,8
1,0.39603,0.60397,2,0.60397,0.39603,0.20794,2,0.10397,1,-0.42203,0.42203,2,8
1,0.27641,0.72359,2,0.72359,0.27641,0.44718,2,0.22359,1,-0.96233,0.96233,2,8
1,0.2143,0.7857,2,0.7857,0.2143,0.57139,2,0.2857,1,-1.2992,1.2992,2,8
0,0.25025,0.74975,1,0.25025,0.74975,-0.4995,2,-0.24975,1,-1.0973,-1.0973,2,8
0,0.17257,0.82743,1,0.17257,0.82743,-0.65486,2,-0.32743,1,-1.5675,-1.5675,2,8
0,0.050163,0.94984,1,0.050163,0.94984,-0.89967,2,-0.44984,1,-2.941,-2.941,2,8
0,0.18002,0.81998,1,0.18002,0.81998,-0.63996,2,-0.31998,1,-1.5162,-1.5162,2,8
0,0.33358,0.66642,1,0.33358,0.66642,-0.33285,2,-0.16642,1,-0.69205,-0.69205,2,8
0,0.39335,0.60665,1,0.39335,0.60665,-0.2133,2,-0.10665,1,-0.43325,-0.43325,2,8
0,0.18407,0.81593,1,0.18407,0.81593,-0.63186,2,-0.31593,1,-1.489,-1.489,2,8
0,0.25468,0.74532,1,0.25468,0.74532,-0.49064,2,-0.24532,1,-1.0738,-1.0738,2,8
0,0.28294,0.71706,1,0.28294,0.71706,-0.43411,2,-0.21706,1,-0.9299,-0.9299,2,8
0,0.065824,0.93418,1,0.065824,0.93418,-0.86835,2,-0.43418,1,-2.6527,-2.6527,2,8
0,0.76187,0.23813,2,0.23813,0.76187,-0.52375,1,-0.26187,1,1.163,-1.163,2,8
0,0.64575,0.35425,2,0.35425,0.64575,-0.2915,1,-0.14575,1,0.60042,-0.60042,2,8
0,0.82735,0.17265,2,0.17265,0.82735,-0.6547,1,-0.32735,1,1.567,-1.567,2,8
0,0.88428,0.11572,2,0.11572,0.88428,-0.76857,1,-0.38428,1,2.0336,-2.0336,2,8
0,0.13887,0.86113,1,0.13887,0.86113,-0.72227,2,-0.36113,1,-1.8247,-1.8247,2,8
0,0.22108,0.77892,1,0.22108,0.77892,-0.55784,2,-0.27892,1,-1.2594,-1.2594,2,8
0,0.4563,0.5437,1,0.4563,0.5437,-0.087405,2,-0.043702,1,-0.17526,-0.17526,2,8
0,0.14304,0.85696,1,0.14304,0.85696,-0.71391,2,-0.35696,1,-1.7902,-1.7902,2,8
0,0.073679,0.92632,1,0.073679,0.92632,-0.85264,2,-0.42632,1,-2.5315,-2.5315,2,8
0,0.14125,0.85875,1,0.14125,0.85875,-0.7175,2,-0.35875,1,-1.8049,-1.8049,2,8
0,0.35219,0.64781,1,0.35219,0.64781,-0.29562,2,-0.14781,1,-0.60943,-0.60943,2,8
0,0.083429,0.91657,1,0.083429,0.91657,-0.83314,2,-0.41657,1,-2.3966,-2.3966,2,8
0,0.052829,0.94717,1,0.052829,0.94717,-0.89434,2,-0.44717,1,-2.8864,-2.8864,2,8
0,0.13057,0.86943,1,0.13057,0.86943,-0.73886,2,-0.36943,1,-1.8959,-1.8959,2,8
1,0.083685,0.91632,2,0.91632,0.083685,0.83263,2,0.41632,1,-2.3933,2.3933,2,8
1,0.059062,0.94094,2,0.94094,0.059062,0.88188,2,0.44094,1,-2.7683,2.7683,2,8
1,0.018563,0.98144,2,0.98144,0.018563,0.96287,2,0.48144,1,-3.9679,3.9679,2,8
1,0.031157,0.96884,2,0.96884,0.031157,0.93769,2,0.46884,1,-3.4371,3.4371,2,8
1,0.052447,0.94755,2,0.94755,0.052447,0.89511,2,0.44755,1,-2.8941,2.8941,2,8
1,0.030938,0.96906,2,0.96906,0.030938,0.93812,2,0.46906,1,-3.4444,3.4444,2,8
1,0.059677,0.94032,2,0.94032,0.059677,0.88065,2,0.44032,1,-2.7573,2.7573,2,8
0,0.61444,0.38556,2,0.38556,0.61444,-0.22888,1,-0.11444,1,0.46601,-0.46601,2,8
0,0.76872,0.23128,2,0.23128,0.76872,-0.53743,1,-0.26872,1,1.2011,-1.2011,2,8
1,0.39136,0.60864,2,0.60864,0.39136,0.21727,2,0.10864,1,-0.44158,0.44158,2,8
1,0.2328,0.7672,2,0.7672,0.2328,0.53441,2,0.2672,1,-1.1926,1.1926,2,8
0,0.09464,0.90536,1,0.09464,0.90536,-0.81072,2,-0.40536,1,-2.2583,-2.2583,2,8
0,0.075377,0.92462,1,0.075377,0.92462,-0.84925,2,-0.42462,1,-2.5069,-2.5069,2,8
0,0.14196,0.85804,1,0.14196,0.85804,-0.71608,2,-0.35804,1,-1.7991,-1.7991,2,8
0,0.13117,0.86883,1,0.13117,0.86883,-0.73766,2,-0.36883,1,-1.8907,-1.8907,2,8
0,0.13342,0.86658,1,0.13342,0.86658,-0.73316,2,-0.36658,1,-1.871,-1.871,2,8
0,0.17469,0.82531,1,0.17469,0.82531,-0.65062,2,-0.32531,1,-1.5527,-1.5527,2,8
0,0.050624,0.94938,1,0.050624,0.94938,-0.89875,2,-0.44938,1,-2.9314,-2.9314,2,8
0,0.073406,0.92659,1,0.073406,0.92659,-0.85319,2,-0.42659,1,-2.5355,-2.5355,2,8
0,0.20025,0.79975,1,0.20025,0.79975,-0.5995,2,-0.29975,1,-1.3847,-1.3847,2,8
0,0.078383,0.92162,1,0.078383,0.92162,-0.84323,2,-0.42162,1,-2.4645,-2.4645,2,8
1,0.98323,0.016774,1,0.98323,0.016774,0.96645,1,0.48323,1,4.071,4.071,2,8
1,0.75198,0.24802,1,0.75198,0.24802,0.50396,1,0.25198,1,1.1092,1.1092,2,8
1,0.98449,0.015514,1,0.98449,0.015514,0.96897,1,0.48449,1,4.1504,4.1504,2,8
1,0.99551,0.0044947,1,0.99551,0.0044947,0.99101,1,0.49551,1,5.4004,5.4004,2,8
1,0.98736,0.012641,1,0.98736,0.012641,0.97472,1,0.48736,1,4.3581,4.3581,2,8
1,0.97911,0.020891,1,0.97911,0.020891,0.95822,1,0.47911,1,3.8473,3.8473,2,8
1,0.96021,0.03979,1,0.96021,0.03979,0.92042,1,0.46021,1,3.1835,3.1835,2,8
1,0.94915,0.050852,1,0.94915,0.050852,0.8983,1,0.44915,1,2.9267,2.9267,2,8
1,0.96184,0.038161,1,0.96184,0.038161,0.92368,1,0.46184,1,3.227,3.227,2,8
1,0.94799,0.052008,1,0.94799,0.052008,0.89598,1,0.44799,1,2.903,2.903,2,8
1,0.70963,0.29037,1,0.70963,0.29037,0.41926,1,0.20963,1,0.89358,0.89358,2,8
0,0.4931,0.5069,1,0.4931,0.5069,-0.013792,2,-0.0068961,1,-0.027586,-0.027586,2,8
1,0.59082,0.40918,1,0.59082,0.40918,0.18163,1,0.090817,1,0.36734,0.36734,2,8
1,0.61118,0.38882,1,0.61118,0.38882,0.22236,1,0.11118,1,0.45228,0.45228,2,8
0,0.47164,0.52836,1,0.47164,0.52836,-0.056714,2,-0.028357,1,-0.11355,-0.11355,2,8
1,0.93907,0.060927,1,0.93907,0.060927,0.87815,1,0.43907,1,2.7352,2.7352,2,8
0,0.32514,0.67486,1,0.32514,0.67486,-0.34972,2,-0.17486,1,-0.73025,-0.73025,2,8
0,0.16601,0.83399,1,0.16601,0.83399,-0.66799,2,-0.33399,1,-1.6142,-1.6142,2,8
1,0.74492,0.25508,1,0.74492,0.25508,0.48983,1,0.24492,1,1.0717,1.0717,2,8
0,0.39358,0.60642,1,0.39358,0.60642,-0.21284,2,-0.10642,1,-0.4323,-0.4323,2,8
1,0.048883,0.95112,2,0.95112,0.048883,0.90223,2,0.45112,1,-2.9682,2.9682,2,8
1,0.018748,0.98125,2,0.98125,0.018748,0.9625,2,0.48125,1,-3.9577,3.9577,2,8
1,0.0095653,0.99043,2,0.99043,0.0095653,0.98087,2,0.49043,1,-4.64,4.64,2,8
1,0.0045749,0.99543,2,0.99543,0.0045749,0.99085,2,0.49543,1,-5.3826,5.3826,2,8
1,0.012305,0.9877,2,0.9877,0.012305,0.97539,2,0.4877,1,-4.3854,4.3854,2,8
1,0.0042388,0.99576,2,0.99576,0.0042388,0.99152,2,0.49576,1,-5.4592,5.4592,2,8
0,0.093102,0.9069,1,0.093102,0.9069,-0.8138,2,-0.4069,1,-2.2763,-2.2763,2,8
0,0.056833,0.94317,1,0.056833,0.94317,-0.88633,2,-0.44317,1,-2.8091,-2.8091,2,8
0,0.049224,0.95078,1,0.049224,0.95078,-0.90155,2,-0.45078,1,-2.9609,-2.9609,2,8
0,0.068596,0.9314,1,0.068596,0.9314,-0.86281,2,-0.4314,1,-2.6085,-2.6085,2,8
0,0.069204,0.9308,1,0.069204,0.9308,-0.86159,2,-0.4308,1,-2.599,-2.599,2,8
0,0.016965,0.98304,1,0.016965,0.98304,-0.96607,2,-0.48304,1,-4.0595,-4.0595,2,8
0,0.040782,0.95922,1,0.040782,0.95922,-0.91844,2,-0.45922,1,-3.1579,-3.1579,2,8
0,0.063632,0.93637,1,0.063632,0.93637,-0.87274,2,-0.43637,1,-2.6889,-2.6889,2,8
0,0.061403,0.9386,1,0.061403,0.9386,-0.87719,2,-0.4386,1,-2.7269,-2.7269,2,8
0,0.05024,0.94976,1,0.05024,0.94976,-0.89952,2,-0.44976,1,-2.9394,-2.9394,2,8
1,0.79399,0.20601,1,0.79399,0.20601,0.58799,1,0.29399,1,1.3492,1.3492,2,8
0,0.49339,0.50661,1,0.49339,0.50661,-0.013217,2,-0.0066084,1,-0.026435,-0.026435,2,8
1,0.73975,0.26025,1,0.73975,0.26025,0.4795,1,0.23975,1,1.0447,1.0447,2,8
1,0.65259,0.34741,1,0.65259,0.34741,0.30518,1,0.15259,1,0.63044,0.63044,2,8
0,0.15713,0.84287,1,0.15713,0.84287,-0.68573,2,-0.34287,1,-1.6797,-1.6797,2,8
0,0.35132,0.64868,1,0.35132,0.64868,-0.29735,2,-0.14868,1,-0.61323,-0.61323,2,8
0,0.32075,0.67925,1,0.32075,0.67925,-0.35851,2,-0.17925,1,-0.75034,-0.75034,2,8
0,0.26929,0.73071,1,0.26929,0.73071,-0.46141,2,-0.23071,1,-0.9982,-0.9982,2,8
0,0.31801,0.68199,1,0.31801,0.68199,-0.36397,2,-0.18199,1,-0.76292,-0.76292,2,8
1,0.51477,0.48523,1,0.51477,0.48523,0.029547,1,0.014774,1,0.059111,0.059111,2,8
0,0.82175,0.17825,2,0.17825,0.82175,-0.64351,1,-0.32175,1,1.5283,-1.5283,2,8
0,0.57114,0.42886,2,0.42886,0.57114,-0.14228,1,-0.071138,1,0.28649,-0.28649,2,8
0,0.51389,0.48611,2,0.48611,0.51389,-0.027771,1,-0.013885,1,0.055556,-0.055556,2,8
0,0.59674,0.40326,2,0.40326,0.59674,-0.19349,1,-0.096743,1,0.39191,-0.39191,2,8
0,0.58062,0.41938,2,0.41938,0.58062,-0.16123,1,-0.080617,1,0.32531,-0.32531,2,8
1,0.33447,0.66553,2,0.66553,0.33447,0.33106,2,0.16553,1,-0.68804,0.68804,2,8
0,0.64134,0.35866,2,0.35866,0.64134,-0.28267,1,-0.14134,1,0.58117,-0.58117,2,8
0,0.58515,0.41485,2,0.41485,0.58515,-0.17029,1,-0.085146,1,0.34393,-0.34393,2,8
1,0.39648,0.60352,2,0.60352,0.39648,0.20704,2,0.10352,1,-0.42015,0.42015,2,8
1,0.45047,0.54953,2,0.54953,0.45047,0.099059,2,0.049529,1,-0.19877,0.19877,2,8
1,0.067666,0.93233,2,0.93233,0.067666,0.86467,2,0.43233,1,-2.6231,2.6231,2,8
1,0.077348,0.92265,2,0.92265,0.077348,0.8453,2,0.42265,1,-2.4789,2.4789,2,8
1,0.06436,0.93564,2,0.93564,0.06436,0.87128,2,0.43564,1,-2.6767,2.6767,2,8
1,0.10931,0.89069,2,0.89069,0.10931,0.78139,2,0.39069,1,-2.0978,2.0978,2,8
0,0.56214,0.43786,2,0.43786,0.56214,-0.12428,1,-0.062141,1,0.24985,-0.24985,2,8
0,0.50962,0.49038,2,0.49038,0.50962,-0.019236,1,-0.0096178,1,0.038476,-0.038476,2,8
0,0.52463,0.47537,2,0.47537,0.52463,-0.049261,1,-0.02463,1,0.098601,-0.098601,2,8
0,0.82726,0.17274,2,0.17274,0.82726,-0.65452,1,-0.32726,1,1.5663,-1.5663,2,8
0,0.5688,0.4312,2,0.4312,0.5688,-0.1376,1,-0.068801,1,0.27696,-0.27696,2,8
0,0.52592,0.47408,2,0.47408,0.52592,-0.051846,1,-0.025923,1,0.10379,-0.10379,2,8
1,0.39302,0.60698,2,0.60698,0.39302,0.21395,2,0.10698,1,-0.43462,0.43462,2,8
1,0.152,0.848,2,0.848,0.152,0.696,2,0.348,1,-1.719,1.719,2,8
1,0.0428,0.9572,2,0.9572,0.0428,0.9144,2,0.4572,1,-3.1075,3.1075,2,8
1,0.079173,0.92083,2,0.92083,0.079173,0.84165,2,0.42083,1,-2.4536,2.4536,2,8
1,0.4784,0.5216,2,0.5216,0.4784,0.043198,2,0.021599,1,-0.086449,0.086449,2,8
1,0.23721,0.76279,2,0.76279,0.23721,0.52558,2,0.26279,1,-1.168,1.168,2,8
0,0.55056,0.44944,2,0.44944,0.55056,-0.10112,1,-0.050562,1,0.20294,-0.20294,2,8
1,0.34657,0.65343,2,0.65343,0.34657,0.30686,2,0.15343,1,-0.63415,0.63415,2,8
0,0.52404,0.47596,2,0.47596,0.52404,-0.048079,1,-0.02404,1,0.096233,-0.096233,2,8
1,0.22396,0.77604,2,0.77604,0.22396,0.55208,2,0.27604,1,-1.2427,1.2427,2,8
0,0.60544,0.39456,2,0.39456,0.60544,-0.21088,1,-0.10544,1,0.42819,-0.42819,2,8
1,0.28173,0.71827,2,0.71827,0.28173,0.43654,2,0.21827,1,-0.9359,0.9359,2,8
1,0.19466,0.80534,2,0.80534,0.19466,0.61068,2,0.30534,1,-1.42,1.42,2,8
0,0.83558,0.16442,2,0.16442,0.83558,-0.67117,1,-0.33558,1,1.6257,-1.6257,2,8
0,0.5592,0.4408,2,0.4408,0.5592,-0.1184,1,-0.059201,1,0.23792,-0.23792,2,8
0,0.65592,0.34408,2,0.34408,0.65592,-0.31185,1,-0.15592,1,0.64519,-0.64519,2,8
1,0.40281,0.59719,2,0.59719,0.40281,0.19439,2,0.097194,1,-0.39379,0.39379,2,8
0,0.86116,0.13884,2,0.13884,0.86116,-0.72233,1,-0.36116,1,1.825,-1.825,2,8
0,0.73862,0.26138,2,0.26138,0.73862,-0.47724,1,-0.23862,1,1.0388,-1.0388,2,8
0,0.59884,0.40116,2,0.40116,0.59884,-0.19767,1,-0.098836,1,0.40062,-0.40062,2,8
0,0.83301,0.16699,2,0.16699,0.83301,-0.66601,1,-0.33301,1,1.6071,-1.6071,2,8
0,0.5489,0.4511,2,0.4511,0.5489,-0.097806,1,-0.048903,1,0.19624,-0.19624,2,8
0,0.82583,0.17417,2,0.17417,0.82583,-0.65165,1,-0.32583,1,1.5563,-1.5563,2,8
0,0.89346,0.10654,2,0.10654,0.89346,-0.78692,1,-0.39346,1,2.1266,-2.1266,2,8
1,0.45365,0.54635,2,0.54635,0.45365,0.092696,2,0.046348,1,-0.18593,0.18593,2,8
0,0.56029,0.43971,2,0.43971,0.56029,-0.12058,1,-0.060288,1,0.24233,-0.24233,2,8
1,0.26566,0.73434,2,0.73434,0.26566,0.46867,2,0.23434,1,-1.0167,1.0167,2,8
0,0.53879,0.46121,2,0.46121,0.53879,-0.077573,1,-0.038786,1,0.15546,-0.15546,2,8
1,0.26863,0.73137,2,0.73137,0.26863,0.46273,2,0.23137,1,-1.0016,1.0016,2,8
0,0.50209,0.49791,2,0.49791,0.50209,-0.0041802,1,-0.0020901,1,0.0083604,-0.0083604,2,8
1,0.24206,0.75794,2,0.75794,0.24206,0.51588,2,0.25794,1,-1.1414,1.1414,2,8
1,0.14324,0.85676,2,0.85676,0.14324,0.71352,2,0.35676,1,-1.7886,1.7886,3,8
1,0.15515,0.84485,2,0.84485,0.15515,0.6897,2,0.34485,1,-1.6948,1.6948,3,8
1,0.42946,0.57054,2,0.57054,0.42946,0.14109,2,0.070543,1,-0.28407,0.28407,3,8
1,0.061537,0.93846,2,0.93846,0.061537,0.87693,2,0.43846,1,-2.7246,2.7246,3,8
0,0.62799,0.37201,2,0.37201,0.62799,-0.25599,1,-0.12799,1,0.52362,-0.52362,3,8
1,0.086472,0.91353,2,0.91353,0.086472,0.82706,2,0.41353,1,-2.3575,2.3575,3,8
1,0.056442,0.94356,2,0.94356,0.056442,0.88712,2,0.44356,1,-2.8164,2.8164,3,8
1,0.05995,0.94005,2,0.94005,0.05995,0.8801,2,0.44005,1,-2.7524,2.7524,3,8
0,0.081601,0.9184,1,0.081601,0.9184,-0.8368,2,-0.4184,1,-2.4208,-2.4208,3,8
0,0.020771,0.97923,1,0.020771,0.97923,-0.95846,2,-0.47923,1,-3.8532,-3.8532,3,8
0,0.0054639,0.99454,1,0.0054639,0.99454,-0.98907,2,-0.49454,1,-5.2041,-5.2041,3,8
0,0.077013,0.92299,1,0.077013,0.92299,-0.84597,2,-0.42299,1,-2.4836,-2.4836,3,8
0,0.27641,0.72359,1,0.27641,0.72359,-0.44718,2,-0.22359,1,-0.96234,-0.96234,3,8
0,0.061848,0.93815,1,0.061848,0.93815,-0.8763,2,-0.43815,1,-2.7192,-2.7192,3,8
0,0.19869,0.80131,1,0.19869,0.80131,-0.60262,2,-0.30131,1,-1.3945,-1.3945,3,8
0,0.28646,0.71354,1,0.28646,0.71354,-0.42708,2,-0.21354,1,-0.91263,-0.91263,3,8
0,0.084945,0.91505,1,0.084945,0.91505,-0.83011,2,-0.41505,1,-2.377,-2.377,3,8
0,0.055675,0.94433,1,0.055675,0.94433,-0.88865,2,-0.44433,1,-2.8309,-2.8309,3,8
0,0.30385,0.69615,1,0.30385,0.69615,-0.39231,2,-0.19615,1,-0.82904,-0.82904,3,8
0,0.27891,0.72109,1,0.27891,0.72109,-0.44219,2,-0.22109,1,-0.9499,-0.9499,3,8
0,0.023399,0.9766,1,0.023399,0.9766,-0.9532,2,-0.4766,1,-3.7314,-3.7314,3,8
0,0.13041,0.86959,1,0.13041,0.86959,-0.73919,2,-0.36959,1,-1.8974,-1.8974,3,8
1,0.51054,0.48946,1,0.51054,0.48946,0.021072,1,0.010536,1,0.04215,0.04215,3,8
0,0.30683,0.69317,1,0.30683,0.69317,-0.38634,2,-0.19317,1,-0.81498,-0.81498,3,8
0,0.21418,0.78582,1,0.21418,0.78582,-0.57164,2,-0.28582,1,-1.2999,-1.2999,3,8
1,0.61847,0.38153,1,0.61847,0.38153,0.23693,1,0.11847,1,0.48304,0.48304,3,8
0,0.3401,0.6599,1,0.3401,0.6599,-0.3198,2,-0.1599,1,-0.66285,-0.66285,3,8
0,0.089937,0.91006,1,0.089937,0.91006,-0.82013,2,-0.41006,1,-2.3144,-2.3144,3,8
