name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s13,0.74769,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s14,0.75229,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s15,0.87744,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s16,0.74844,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s17,0.82886,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s18,0.83787,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s19,0.93496,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s20,0.64673,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s21,0.86077,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
conds_cmHitVcmCr_trTe1_2_3_4_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.78781,0.023559,s22,0.70889,,,cmHit;cmCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,0,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
