name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test,sweep ,sameTrs,trainTr3
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftMtlMask_tbm112514.mat,0.49864,0.0047518,s23,0.48181,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftMtlMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftMtlMask_tbm112514.mat,0.49864,0.0047518,s24,0.49996,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftMtlMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftMtlMask_tbm112514.mat,0.49864,0.0047518,s25,0.49724,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftMtlMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftMtlMask_tbm112514.mat,0.49864,0.0047518,s26,0.43646,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftMtlMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s01,0.50137,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s03,0.52768,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s04,0.50413,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s05,0.54276,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s06,0.50903,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s07,0.51181,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s08,0.50026,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s09,0.50528,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s10,0.48369,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s12,0.5222,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s13,0.50627,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s14,0.49526,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s15,0.47146,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s16,0.50221,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s17,0.54107,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s18,0.5033,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s19,0.53599,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s20,0.50358,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s21,0.48194,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s22,0.4999,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s23,0.51609,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s24,0.48232,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s25,0.4926,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roirleftAngMask_tbm112514.mat,0.50464,0.0039872,s26,0.47118,2,exHit;exCr,1;1;2;2;1;1;2;2,rleftAngMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE,TRUE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s01,0.50889,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s03,0.53621,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s04,0.53184,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s05,0.52514,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s06,0.50557,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s07,0.48133,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s08,0.50263,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s09,0.51017,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s10,0.49521,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s12,0.46011,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s13,0.48274,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s14,0.4817,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s15,0.48512,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s16,0.49346,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s17,0.49199,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s18,0.50095,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s19,0.51671,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s20,0.52963,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s21,0.49615,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s22,0.48677,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s23,0.53543,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s24,0.48924,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s25,0.5025,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50464,0.004691,s26,0.56196,2,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s01,0.53106,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s03,0.47434,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s04,0.54273,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s05,0.47802,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s06,0.51382,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s07,0.46819,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s08,0.48512,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s09,0.47783,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s10,0.51194,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s12,0.52862,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s13,0.49651,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s14,0.46535,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s15,0.48626,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s16,0.50395,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s17,0.52683,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s18,0.5409,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s19,0.46665,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s20,0.5091,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s21,0.51806,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
scrambled_conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__0__0__1__0__0_roirrightSplMask_tbm112514.mat,0.50104,0.0048088,s22,0.5185,2,exHit;exCr,1;1;2;2;1;1;2;2,rrightSplMask_tbm112514.nii,10,1,,0;0;1;0;0;0,0;0;0;1;0;0,TRUE,FALSE,TRUE
