correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,subs
0,0.9793,0.0207,2,0.0207,0.9793,-0.9586,1,-0.4793,1,3.8567,-3.8567,1
0,0.098116,0.90188,1,0.098116,0.90188,-0.80377,2,-0.40188,1,-2.2183,-2.2183,1
0,0.27578,0.72422,1,0.27578,0.72422,-0.44844,2,-0.22422,1,-0.9655,-0.9655,1
0,0.13769,0.86231,1,0.13769,0.86231,-0.72462,2,-0.36231,1,-1.8346,-1.8346,1
0,0.17161,0.82839,1,0.17161,0.82839,-0.65679,2,-0.32839,1,-1.5743,-1.5743,1
0,0.24016,0.75984,1,0.24016,0.75984,-0.51968,2,-0.25984,1,-1.1518,-1.1518,1
0,0.19596,0.80404,1,0.19596,0.80404,-0.60807,2,-0.30404,1,-1.4117,-1.4117,1
0,0.20295,0.79705,1,0.20295,0.79705,-0.59411,2,-0.29705,1,-1.368,-1.368,1
0,0.20609,0.79391,1,0.20609,0.79391,-0.58783,2,-0.29391,1,-1.3487,-1.3487,1
1,0.51786,0.48214,1,0.51786,0.48214,0.035726,1,0.017863,1,0.071483,0.071483,1
1,0.6642,0.3358,1,0.6642,0.3358,0.3284,1,0.1642,1,0.68207,0.68207,1
0,0.41495,0.58505,1,0.41495,0.58505,-0.17011,2,-0.085054,1,-0.34356,-0.34356,1
1,0.61963,0.38037,1,0.61963,0.38037,0.23926,1,0.11963,1,0.48798,0.48798,1
1,0.54871,0.45129,1,0.54871,0.45129,0.09742,1,0.04871,1,0.19546,0.19546,1
1,0.67835,0.32165,1,0.67835,0.32165,0.3567,1,0.17835,1,0.74621,0.74621,1
1,0.54314,0.45686,1,0.54314,0.45686,0.086279,1,0.043139,1,0.17299,0.17299,1
1,0.51251,0.48749,1,0.51251,0.48749,0.025021,1,0.01251,1,0.050052,0.050052,1
1,0.69183,0.30817,1,0.69183,0.30817,0.38365,1,0.19183,1,0.80867,0.80867,1
1,0.60651,0.39349,1,0.60651,0.39349,0.21301,1,0.10651,1,0.43265,0.43265,1
0,0.0080877,0.99191,1,0.0080877,0.99191,-0.98382,2,-0.49191,1,-4.8093,-4.8093,1
0,0.012441,0.98756,1,0.012441,0.98756,-0.97512,2,-0.48756,1,-4.3742,-4.3742,1
0,0.0088948,0.99111,1,0.0088948,0.99111,-0.98221,2,-0.49111,1,-4.7134,-4.7134,1
0,0.0049138,0.99509,1,0.0049138,0.99509,-0.99017,2,-0.49509,1,-5.3108,-5.3108,1
0,0.0045911,0.99541,1,0.0045911,0.99541,-0.99082,2,-0.49541,1,-5.379,-5.379,1
0,0.018203,0.9818,1,0.018203,0.9818,-0.96359,2,-0.4818,1,-3.9878,-3.9878,1
0,0.0070329,0.99297,1,0.0070329,0.99297,-0.98593,2,-0.49297,1,-4.9501,-4.9501,1
0,0.0015215,0.99848,1,0.0015215,0.99848,-0.99696,2,-0.49848,1,-6.4865,-6.4865,1
0,0.0073728,0.99263,1,0.0073728,0.99263,-0.98525,2,-0.49263,1,-4.9026,-4.9026,1
1,0.10453,0.89547,2,0.89547,0.10453,0.79093,2,0.39547,1,-2.1478,2.1478,1
1,0.033259,0.96674,2,0.96674,0.033259,0.93348,2,0.46674,1,-3.3696,3.3696,1
1,0.067877,0.93212,2,0.93212,0.067877,0.86425,2,0.43212,1,-2.6198,2.6198,1
1,0.063856,0.93614,2,0.93614,0.063856,0.87229,2,0.43614,1,-2.6851,2.6851,1
1,0.062874,0.93713,2,0.93713,0.062874,0.87425,2,0.43713,1,-2.7017,2.7017,1
1,0.057879,0.94212,2,0.94212,0.057879,0.88424,2,0.44212,1,-2.7898,2.7898,1
1,0.089165,0.91084,2,0.91084,0.089165,0.82167,2,0.41084,1,-2.3239,2.3239,1
1,0.042526,0.95747,2,0.95747,0.042526,0.91495,2,0.45747,1,-3.1142,3.1142,1
1,0.063493,0.93651,2,0.93651,0.063493,0.87301,2,0.43651,1,-2.6912,2.6912,1
1,0.059622,0.94038,2,0.94038,0.059622,0.88076,2,0.44038,1,-2.7583,2.7583,1
0,0.9862,0.013801,2,0.013801,0.9862,-0.9724,1,-0.4862,1,4.2692,-4.2692,1
0,0.98492,0.015081,2,0.015081,0.98492,-0.96984,1,-0.48492,1,4.1791,-4.1791,1
0,0.97489,0.02511,2,0.02511,0.97489,-0.94978,1,-0.47489,1,3.6591,-3.6591,1
0,0.99491,0.0050896,2,0.0050896,0.99491,-0.98982,1,-0.49491,1,5.2754,-5.2754,1
0,0.99042,0.0095751,2,0.0095751,0.99042,-0.98085,1,-0.49042,1,4.639,-4.639,1
0,0.98758,0.01242,2,0.01242,0.98758,-0.97516,1,-0.48758,1,4.376,-4.376,1
0,0.99343,0.0065729,2,0.0065729,0.99343,-0.98685,1,-0.49343,1,5.0182,-5.0182,1
0,0.99492,0.005082,2,0.005082,0.99492,-0.98984,1,-0.49492,1,5.277,-5.277,1
0,0.98936,0.010642,2,0.010642,0.98936,-0.97872,1,-0.48936,1,4.5323,-4.5323,1
0,0.99404,0.0059624,2,0.0059624,0.99404,-0.98808,1,-0.49404,1,5.1163,-5.1163,1
1,0.7303,0.2697,1,0.7303,0.2697,0.4606,1,0.2303,1,0.99614,0.99614,1
1,0.80093,0.19907,1,0.80093,0.19907,0.60186,1,0.30093,1,1.3921,1.3921,1
1,0.57826,0.42174,1,0.57826,0.42174,0.15652,1,0.078262,1,0.31564,0.31564,1
0,0.48753,0.51247,1,0.48753,0.51247,-0.024948,2,-0.012474,1,-0.049906,-0.049906,1
1,0.5892,0.4108,1,0.5892,0.4108,0.1784,1,0.089202,1,0.36067,0.36067,1
1,0.56485,0.43515,1,0.56485,0.43515,0.1297,1,0.064849,1,0.26087,0.26087,1
1,0.57399,0.42601,1,0.57399,0.42601,0.14799,1,0.073993,1,0.29816,0.29816,1
1,0.64843,0.35157,1,0.64843,0.35157,0.29685,1,0.14843,1,0.61213,0.61213,1
1,0.65704,0.34296,1,0.65704,0.34296,0.31408,1,0.15704,1,0.65014,0.65014,1
1,0.66563,0.33437,1,0.66563,0.33437,0.33125,1,0.16563,1,0.68847,0.68847,1
1,0.19411,0.80589,2,0.80589,0.19411,0.61177,2,0.30589,1,-1.4235,1.4235,1
1,0.079666,0.92033,2,0.92033,0.079666,0.84067,2,0.42033,1,-2.4469,2.4469,1
1,0.1648,0.8352,2,0.8352,0.1648,0.6704,2,0.3352,1,-1.6229,1.6229,1
1,0.14679,0.85321,2,0.85321,0.14679,0.70642,2,0.35321,1,-1.76,1.76,1
1,0.088914,0.91109,2,0.91109,0.088914,0.82217,2,0.41109,1,-2.327,2.327,1
1,0.16344,0.83656,2,0.83656,0.16344,0.67313,2,0.33656,1,-1.6329,1.6329,1
1,0.11792,0.88208,2,0.88208,0.11792,0.76415,2,0.38208,1,-2.0122,2.0122,1
1,0.11937,0.88063,2,0.88063,0.11937,0.76126,2,0.38063,1,-1.9984,1.9984,1
1,0.17116,0.82884,2,0.82884,0.17116,0.65768,2,0.32884,1,-1.5774,1.5774,1
1,0.094773,0.90523,2,0.90523,0.094773,0.81045,2,0.40523,1,-2.2567,2.2567,1
1,0.98752,0.012484,1,0.98752,0.012484,0.97503,1,0.48752,1,4.3707,4.3707,1
1,0.98916,0.01084,1,0.98916,0.01084,0.97832,1,0.48916,1,4.5136,4.5136,1
1,0.98305,0.016945,1,0.98305,0.016945,0.96611,1,0.48305,1,4.0607,4.0607,1
1,0.97979,0.020206,1,0.97979,0.020206,0.95959,1,0.47979,1,3.8814,3.8814,1
1,0.9858,0.014195,1,0.9858,0.014195,0.97161,1,0.4858,1,4.2405,4.2405,1
1,0.98735,0.012652,1,0.98735,0.012652,0.9747,1,0.48735,1,4.3572,4.3572,1
1,0.98242,0.017582,1,0.98242,0.017582,0.96484,1,0.48242,1,4.0231,4.0231,1
1,0.98862,0.01138,1,0.98862,0.01138,0.97724,1,0.48862,1,4.4644,4.4644,1
1,0.97979,0.020205,1,0.97979,0.020205,0.95959,1,0.47979,1,3.8814,3.8814,1
1,0.022694,0.97731,2,0.97731,0.022694,0.95461,2,0.47731,1,-3.7627,3.7627,1
1,0.025386,0.97461,2,0.97461,0.025386,0.94923,2,0.47461,1,-3.6478,3.6478,1
1,0.038163,0.96184,2,0.96184,0.038163,0.92367,2,0.46184,1,-3.227,3.227,1
1,0.031741,0.96826,2,0.96826,0.031741,0.93652,2,0.46826,1,-3.4179,3.4179,1
1,0.049338,0.95066,2,0.95066,0.049338,0.90132,2,0.45066,1,-2.9585,2.9585,1
1,0.015719,0.98428,2,0.98428,0.015719,0.96856,2,0.48428,1,-4.1371,4.1371,1
1,0.039916,0.96008,2,0.96008,0.039916,0.92017,2,0.46008,1,-3.1803,3.1803,1
1,0.038486,0.96151,2,0.96151,0.038486,0.92303,2,0.46151,1,-3.2182,3.2182,1
1,0.036995,0.96301,2,0.96301,0.036995,0.92601,2,0.46301,1,-3.2593,3.2593,1
1,0.044167,0.95583,2,0.95583,0.044167,0.91167,2,0.45583,1,-3.0746,3.0746,1
0,0.10881,0.89119,1,0.10881,0.89119,-0.78238,2,-0.39119,1,-2.103,-2.103,1
0,0.10425,0.89575,1,0.10425,0.89575,-0.7915,2,-0.39575,1,-2.1508,-2.1508,1
0,0.15208,0.84792,1,0.15208,0.84792,-0.69584,2,-0.34792,1,-1.7184,-1.7184,1
0,0.063451,0.93655,1,0.063451,0.93655,-0.8731,2,-0.43655,1,-2.6919,-2.6919,1
0,0.17311,0.82689,1,0.17311,0.82689,-0.65377,2,-0.32689,1,-1.5637,-1.5637,1
0,0.18795,0.81205,1,0.18795,0.81205,-0.62411,2,-0.31205,1,-1.4634,-1.4634,1
0,0.1313,0.8687,1,0.1313,0.8687,-0.7374,2,-0.3687,1,-1.8895,-1.8895,1
0,0.22568,0.77432,1,0.22568,0.77432,-0.54864,2,-0.27432,1,-1.2329,-1.2329,1
1,0.77991,0.22009,1,0.77991,0.22009,0.55981,1,0.27991,1,1.2651,1.2651,1
1,0.93307,0.066926,1,0.93307,0.066926,0.86615,1,0.43307,1,2.6349,2.6349,1
1,0.84224,0.15776,1,0.84224,0.15776,0.68447,1,0.34224,1,1.675,1.675,1
1,0.82121,0.17879,1,0.82121,0.17879,0.64242,1,0.32121,1,1.5246,1.5246,1
1,0.82387,0.17613,1,0.82387,0.17613,0.64774,1,0.32387,1,1.5428,1.5428,1
1,0.94981,0.050194,1,0.94981,0.050194,0.89961,1,0.44981,1,2.9404,2.9404,1
1,0.82251,0.17749,1,0.82251,0.17749,0.64501,1,0.32251,1,1.5334,1.5334,1
1,0.82746,0.17254,1,0.82746,0.17254,0.65492,1,0.32746,1,1.5677,1.5677,1
1,0.75159,0.24841,1,0.75159,0.24841,0.50317,1,0.25159,1,1.1071,1.1071,1
0,0.81578,0.18422,2,0.18422,0.81578,-0.63157,1,-0.31578,1,1.488,-1.488,1
0,0.73271,0.26729,2,0.26729,0.73271,-0.46543,1,-0.23271,1,1.0084,-1.0084,1
0,0.87287,0.12713,2,0.12713,0.87287,-0.74573,1,-0.37287,1,1.9265,-1.9265,1
0,0.81997,0.18003,2,0.18003,0.81997,-0.63994,1,-0.31997,1,1.5161,-1.5161,1
0,0.8242,0.1758,2,0.1758,0.8242,-0.6484,1,-0.3242,1,1.5451,-1.5451,1
0,0.69995,0.30005,2,0.30005,0.69995,-0.39991,1,-0.19995,1,0.84708,-0.84708,1
0,0.81975,0.18025,2,0.18025,0.81975,-0.6395,1,-0.31975,1,1.5147,-1.5147,1
0,0.91179,0.088215,2,0.088215,0.91179,-0.82357,1,-0.41179,1,2.3356,-2.3356,1
0,0.81705,0.18295,2,0.18295,0.81705,-0.6341,1,-0.31705,1,1.4965,-1.4965,1
0,0.8765,0.1235,2,0.1235,0.8765,-0.753,1,-0.3765,1,1.9597,-1.9597,1
1,0.060197,0.9398,2,0.9398,0.060197,0.87961,2,0.4398,1,-2.7481,2.7481,1
1,0.055973,0.94403,2,0.94403,0.055973,0.88805,2,0.44403,1,-2.8253,2.8253,1
1,0.057128,0.94287,2,0.94287,0.057128,0.88574,2,0.44287,1,-2.8036,2.8036,1
1,0.065913,0.93409,2,0.93409,0.065913,0.86817,2,0.43409,1,-2.6512,2.6512,1
1,0.084434,0.91557,2,0.91557,0.084434,0.83113,2,0.41557,1,-2.3836,2.3836,1
1,0.095802,0.9042,2,0.9042,0.095802,0.8084,2,0.4042,1,-2.2448,2.2448,1
1,0.054083,0.94592,2,0.94592,0.054083,0.89183,2,0.44592,1,-2.8616,2.8616,1
1,0.032417,0.96758,2,0.96758,0.032417,0.93517,2,0.46758,1,-3.3961,3.3961,1
1,0.06492,0.93508,2,0.93508,0.06492,0.87016,2,0.43508,1,-2.6675,2.6675,1
1,0.027279,0.97272,2,0.97272,0.027279,0.94544,2,0.47272,1,-3.574,3.574,1
1,0.66471,0.33529,1,0.66471,0.33529,0.32942,1,0.16471,1,0.68435,0.68435,1
1,0.70357,0.29643,1,0.70357,0.29643,0.40713,1,0.20357,1,0.86434,0.86434,1
1,0.69829,0.30171,1,0.69829,0.30171,0.39658,1,0.19829,1,0.83917,0.83917,1
1,0.55491,0.44509,1,0.55491,0.44509,0.10982,1,0.054911,1,0.22053,0.22053,1
1,0.75236,0.24764,1,0.75236,0.24764,0.50473,1,0.25236,1,1.1113,1.1113,1
1,0.73339,0.26661,1,0.73339,0.26661,0.46678,1,0.23339,1,1.0119,1.0119,1
1,0.58061,0.41939,1,0.58061,0.41939,0.16122,1,0.080608,1,0.32527,0.32527,1
1,0.627,0.373,1,0.627,0.373,0.25399,1,0.127,1,0.51935,0.51935,1
1,0.57227,0.42773,1,0.57227,0.42773,0.14455,1,0.072274,1,0.29113,0.29113,1
0,0.68798,0.31202,2,0.31202,0.68798,-0.37597,1,-0.18798,1,0.7907,-0.7907,1
0,0.73531,0.26469,2,0.26469,0.73531,-0.47063,1,-0.23531,1,1.0218,-1.0218,1
0,0.74294,0.25706,2,0.25706,0.74294,-0.48587,1,-0.24294,1,1.0613,-1.0613,1
0,0.7104,0.2896,2,0.2896,0.7104,-0.42081,1,-0.2104,1,0.89735,-0.89735,1
0,0.65189,0.34811,2,0.34811,0.65189,-0.30378,1,-0.15189,1,0.62736,-0.62736,1
0,0.5215,0.4785,2,0.4785,0.5215,-0.042994,1,-0.021497,1,0.086042,-0.086042,1
0,0.61122,0.38878,2,0.38878,0.61122,-0.22244,1,-0.11122,1,0.45245,-0.45245,1
0,0.71164,0.28836,2,0.28836,0.71164,-0.42328,1,-0.21164,1,0.90337,-0.90337,1
0,0.60931,0.39069,2,0.39069,0.60931,-0.21863,1,-0.10931,1,0.44443,-0.44443,1
0,0.75445,0.24555,2,0.24555,0.75445,-0.5089,1,-0.25445,1,1.1225,-1.1225,1
1,0.71686,0.28314,1,0.71686,0.28314,0.43373,1,0.21686,1,0.92896,0.92896,1
1,0.83463,0.16537,1,0.83463,0.16537,0.66925,1,0.33463,1,1.6188,1.6188,1
1,0.70339,0.29661,1,0.70339,0.29661,0.40679,1,0.20339,1,0.86351,0.86351,1
1,0.77476,0.22524,1,0.77476,0.22524,0.54953,1,0.27476,1,1.2354,1.2354,1
1,0.79516,0.20484,1,0.79516,0.20484,0.59031,1,0.29516,1,1.3563,1.3563,1
1,0.80775,0.19225,1,0.80775,0.19225,0.61549,1,0.30775,1,1.4354,1.4354,1
1,0.79329,0.20671,1,0.79329,0.20671,0.58658,1,0.29329,1,1.3449,1.3449,1
1,0.866,0.134,1,0.866,0.134,0.732,1,0.366,1,1.866,1.866,1
1,0.79313,0.20687,1,0.79313,0.20687,0.58626,1,0.29313,1,1.3439,1.3439,1
0,0.76132,0.23868,2,0.23868,0.76132,-0.52264,1,-0.26132,1,1.1599,-1.1599,1
0,0.78234,0.21766,2,0.21766,0.78234,-0.56468,1,-0.28234,1,1.2794,-1.2794,1
0,0.76838,0.23162,2,0.23162,0.76838,-0.53676,1,-0.26838,1,1.1992,-1.1992,1
0,0.74196,0.25804,2,0.25804,0.74196,-0.48392,1,-0.24196,1,1.0562,-1.0562,1
0,0.82671,0.17329,2,0.17329,0.82671,-0.65341,1,-0.32671,1,1.5625,-1.5625,1
0,0.72298,0.27702,2,0.27702,0.72298,-0.44595,1,-0.22298,1,0.95927,-0.95927,1
0,0.8257,0.1743,2,0.1743,0.8257,-0.65141,1,-0.3257,1,1.5555,-1.5555,1
0,0.80194,0.19806,2,0.19806,0.80194,-0.60388,1,-0.30194,1,1.3985,-1.3985,1
0,0.75939,0.24061,2,0.24061,0.75939,-0.51878,1,-0.25939,1,1.1493,-1.1493,1
0,0.73598,0.26402,2,0.26402,0.73598,-0.47197,1,-0.23598,1,1.0252,-1.0252,1
0,0.86082,0.13918,2,0.13918,0.86082,-0.72163,1,-0.36082,1,1.8221,-1.8221,1
0,0.88585,0.11415,2,0.11415,0.88585,-0.77169,1,-0.38585,1,2.049,-2.049,1
0,0.9063,0.093696,2,0.093696,0.9063,-0.81261,1,-0.4063,1,2.2693,-2.2693,1
0,0.92615,0.073846,2,0.073846,0.92615,-0.85231,1,-0.42615,1,2.5291,-2.5291,1
0,0.89596,0.10404,2,0.10404,0.89596,-0.79192,1,-0.39596,1,2.1531,-2.1531,1
0,0.84201,0.15799,2,0.15799,0.84201,-0.68402,1,-0.34201,1,1.6733,-1.6733,1
0,0.89294,0.10706,2,0.10706,0.89294,-0.78587,1,-0.39294,1,2.1211,-2.1211,1
0,0.93679,0.063205,2,0.063205,0.93679,-0.87359,1,-0.43679,1,2.6961,-2.6961,1
0,0.91718,0.082819,2,0.082819,0.91718,-0.83436,1,-0.41718,1,2.4047,-2.4047,1
0,0.89857,0.10143,2,0.10143,0.89857,-0.79713,1,-0.39857,1,2.1814,-2.1814,1
1,0.29215,0.70785,2,0.70785,0.29215,0.41569,2,0.20785,1,-0.88494,0.88494,1
1,0.25112,0.74888,2,0.74888,0.25112,0.49776,2,0.24888,1,-1.0927,1.0927,1
1,0.34306,0.65694,2,0.65694,0.34306,0.31388,2,0.15694,1,-0.64969,0.64969,1
1,0.2264,0.7736,2,0.7736,0.2264,0.5472,2,0.2736,1,-1.2288,1.2288,1
1,0.32252,0.67748,2,0.67748,0.32252,0.35495,2,0.17748,1,-0.7422,0.7422,1
1,0.27755,0.72245,2,0.72245,0.27755,0.44491,2,0.22245,1,-0.95666,0.95666,1
1,0.31444,0.68556,2,0.68556,0.31444,0.37111,2,0.18556,1,-0.77943,0.77943,1
1,0.19815,0.80185,2,0.80185,0.19815,0.6037,2,0.30185,1,-1.3979,1.3979,1
1,0.20547,0.79453,2,0.79453,0.20547,0.58906,2,0.29453,1,-1.3525,1.3525,1
1,0.24958,0.75042,2,0.75042,0.24958,0.50084,2,0.25042,1,-1.1009,1.1009,1
0,0.97053,0.029472,2,0.029472,0.97053,-0.94106,1,-0.47053,1,3.4944,-3.4944,1
0,0.96018,0.03982,2,0.03982,0.96018,-0.92036,1,-0.46018,1,3.1828,-3.1828,1
0,0.9136,0.086403,2,0.086403,0.9136,-0.82719,1,-0.4136,1,2.3584,-2.3584,1
0,0.95559,0.044409,2,0.044409,0.95559,-0.91118,1,-0.45559,1,3.0689,-3.0689,1
0,0.9102,0.089798,2,0.089798,0.9102,-0.8204,1,-0.4102,1,2.3161,-2.3161,1
0,0.9667,0.0333,2,0.0333,0.9667,-0.9334,1,-0.4667,1,3.3683,-3.3683,1
0,0.94828,0.051722,2,0.051722,0.94828,-0.89656,1,-0.44828,1,2.9088,-2.9088,1
0,0.9437,0.056305,2,0.056305,0.9437,-0.88739,1,-0.4437,1,2.819,-2.819,1
0,0.9371,0.062896,2,0.062896,0.9371,-0.87421,1,-0.4371,1,2.7013,-2.7013,1
0,0.94601,0.053986,2,0.053986,0.94601,-0.89203,1,-0.44601,1,2.8635,-2.8635,1
1,0.20813,0.79187,2,0.79187,0.20813,0.58375,2,0.29187,1,-1.3363,1.3363,1
1,0.31575,0.68425,2,0.68425,0.31575,0.3685,2,0.18425,1,-0.77338,0.77338,1
1,0.24655,0.75345,2,0.75345,0.24655,0.5069,2,0.25345,1,-1.1171,1.1171,1
1,0.26187,0.73813,2,0.73813,0.26187,0.47625,2,0.23813,1,-1.0362,1.0362,1
1,0.36936,0.63064,2,0.63064,0.36936,0.26129,2,0.13064,1,-0.53498,0.53498,1
1,0.42289,0.57711,2,0.57711,0.42289,0.15422,2,0.077109,1,-0.31092,0.31092,1
1,0.31151,0.68849,2,0.68849,0.31151,0.37698,2,0.18849,1,-0.79306,0.79306,1
0,0.50662,0.49338,2,0.49338,0.50662,-0.013237,1,-0.0066185,1,0.026476,-0.026476,1
1,0.30246,0.69754,2,0.69754,0.30246,0.39509,2,0.19754,1,-0.83563,0.83563,1
1,0.38803,0.61197,2,0.61197,0.38803,0.22393,2,0.11197,1,-0.45559,0.45559,1
0,0.034632,0.96537,1,0.034632,0.96537,-0.93074,2,-0.46537,1,-3.3277,-3.3277,1
0,0.051317,0.94868,1,0.051317,0.94868,-0.89737,2,-0.44868,1,-2.9171,-2.9171,1
0,0.025103,0.9749,1,0.025103,0.9749,-0.94979,2,-0.4749,1,-3.6593,-3.6593,1
0,0.027016,0.97298,1,0.027016,0.97298,-0.94597,2,-0.47298,1,-3.5839,-3.5839,1
0,0.038836,0.96116,1,0.038836,0.96116,-0.92233,2,-0.46116,1,-3.2088,-3.2088,1
0,0.032067,0.96793,1,0.032067,0.96793,-0.93587,2,-0.46793,1,-3.4073,-3.4073,1
0,0.020476,0.97952,1,0.020476,0.97952,-0.95905,2,-0.47952,1,-3.8678,-3.8678,1
0,0.049258,0.95074,1,0.049258,0.95074,-0.90148,2,-0.45074,1,-2.9602,-2.9602,1
0,0.044198,0.9558,1,0.044198,0.9558,-0.9116,2,-0.4558,1,-3.0739,-3.0739,1
1,0.99272,0.0072802,1,0.99272,0.0072802,0.98544,1,0.49272,1,4.9153,4.9153,1
1,0.98721,0.012794,1,0.98721,0.012794,0.97441,1,0.48721,1,4.3459,4.3459,1
1,0.98741,0.012589,1,0.98741,0.012589,0.97482,1,0.48741,1,4.3623,4.3623,1
1,0.98527,0.014729,1,0.98527,0.014729,0.97054,1,0.48527,1,4.2031,4.2031,1
1,0.98863,0.011371,1,0.98863,0.011371,0.97726,1,0.48863,1,4.4652,4.4652,1
1,0.99053,0.009469,1,0.99053,0.009469,0.98106,1,0.49053,1,4.6502,4.6502,1
1,0.99092,0.0090808,1,0.99092,0.0090808,0.98184,1,0.49092,1,4.6925,4.6925,1
1,0.9869,0.013101,1,0.9869,0.013101,0.9738,1,0.4869,1,4.3218,4.3218,1
1,0.98686,0.013141,1,0.98686,0.013141,0.97372,1,0.48686,1,4.3188,4.3188,1
1,0.98125,0.018753,1,0.98125,0.018753,0.96249,1,0.48125,1,3.9575,3.9575,1
0,0.85316,0.14684,2,0.14684,0.85316,-0.70631,1,-0.35316,1,1.7596,-1.7596,1
0,0.91489,0.085112,2,0.085112,0.91489,-0.82978,1,-0.41489,1,2.3748,-2.3748,1
0,0.94976,0.050237,2,0.050237,0.94976,-0.89953,1,-0.44976,1,2.9395,-2.9395,1
0,0.91583,0.084173,2,0.084173,0.91583,-0.83165,1,-0.41583,1,2.387,-2.387,1
0,0.94171,0.058287,2,0.058287,0.94171,-0.88343,1,-0.44171,1,2.7823,-2.7823,1
0,0.82094,0.17906,2,0.17906,0.82094,-0.64188,1,-0.32094,1,1.5227,-1.5227,1
0,0.94193,0.058069,2,0.058069,0.94193,-0.88386,1,-0.44193,1,2.7863,-2.7863,1
0,0.94504,0.054955,2,0.054955,0.94504,-0.89009,1,-0.44504,1,2.8447,-2.8447,1
0,0.954,0.046004,2,0.046004,0.954,-0.90799,1,-0.454,1,3.0319,-3.0319,1
0,0.92704,0.072964,2,0.072964,0.92704,-0.85407,1,-0.42704,1,2.542,-2.542,1
0,0.80575,0.19425,2,0.19425,0.80575,-0.6115,1,-0.30575,1,1.4226,-1.4226,1
0,0.66519,0.33481,2,0.33481,0.66519,-0.33038,1,-0.16519,1,0.68651,-0.68651,1
0,0.92009,0.079908,2,0.079908,0.92009,-0.84018,1,-0.42009,1,2.4436,-2.4436,1
0,0.92676,0.073238,2,0.073238,0.92676,-0.85352,1,-0.42676,1,2.538,-2.538,1
0,0.78891,0.21109,2,0.21109,0.78891,-0.57782,1,-0.28891,1,1.3184,-1.3184,1
0,0.59014,0.40986,2,0.40986,0.59014,-0.18027,1,-0.090137,1,0.36453,-0.36453,1
0,0.87854,0.12146,2,0.12146,0.87854,-0.75708,1,-0.37854,1,1.9787,-1.9787,1
0,0.90623,0.093773,2,0.093773,0.90623,-0.81245,1,-0.40623,1,2.2684,-2.2684,1
0,0.84398,0.15602,2,0.15602,0.84398,-0.68797,1,-0.34398,1,1.6882,-1.6882,1
0,0.8496,0.1504,2,0.1504,0.8496,-0.6992,1,-0.3496,1,1.7315,-1.7315,1
1,0.021532,0.97847,2,0.97847,0.021532,0.95694,2,0.47847,1,-3.8164,3.8164,1
1,0.014745,0.98525,2,0.98525,0.014745,0.97051,2,0.48525,1,-4.202,4.202,1
1,0.010538,0.98946,2,0.98946,0.010538,0.97892,2,0.48946,1,-4.5422,4.5422,1
1,0.016414,0.98359,2,0.98359,0.016414,0.96717,2,0.48359,1,-4.0931,4.0931,1
1,0.019487,0.98051,2,0.98051,0.019487,0.96103,2,0.48051,1,-3.9183,3.9183,1
1,0.0079101,0.99209,2,0.99209,0.0079101,0.98418,2,0.49209,1,-4.8317,4.8317,1
1,0.014769,0.98523,2,0.98523,0.014769,0.97046,2,0.48523,1,-4.2003,4.2003,1
1,0.016847,0.98315,2,0.98315,0.016847,0.96631,2,0.48315,1,-4.0666,4.0666,1
1,0.014577,0.98542,2,0.98542,0.014577,0.97085,2,0.48542,1,-4.2136,4.2136,1
1,0.018387,0.98161,2,0.98161,0.018387,0.96323,2,0.48161,1,-3.9775,3.9775,1
1,0.73793,0.26207,1,0.73793,0.26207,0.47586,1,0.23793,1,1.0352,1.0352,1
1,0.60221,0.39779,1,0.60221,0.39779,0.20443,1,0.10221,1,0.41469,0.41469,1
1,0.69149,0.30851,1,0.69149,0.30851,0.38298,1,0.19149,1,0.80711,0.80711,1
1,0.55507,0.44493,1,0.55507,0.44493,0.11014,1,0.055072,1,0.22119,0.22119,1
1,0.63378,0.36622,1,0.63378,0.36622,0.26757,1,0.13378,1,0.54849,0.54849,1
1,0.59293,0.40707,1,0.59293,0.40707,0.18586,1,0.092932,1,0.3761,0.3761,1
1,0.64229,0.35771,1,0.64229,0.35771,0.28458,1,0.14229,1,0.58532,0.58532,1
1,0.66384,0.33616,1,0.66384,0.33616,0.32769,1,0.16384,1,0.68048,0.68048,1
1,0.6864,0.3136,1,0.6864,0.3136,0.3728,1,0.1864,1,0.78335,0.78335,1
1,0.61148,0.38852,1,0.61148,0.38852,0.22296,1,0.11148,1,0.45353,0.45353,1
0,0.67296,0.32704,2,0.32704,0.67296,-0.34592,1,-0.17296,1,0.72161,-0.72161,1
0,0.74761,0.25239,2,0.25239,0.74761,-0.49522,1,-0.24761,1,1.0859,-1.0859,1
0,0.7998,0.2002,2,0.2002,0.7998,-0.5996,1,-0.2998,1,1.385,-1.385,1
0,0.81631,0.18369,2,0.18369,0.81631,-0.63263,1,-0.31631,1,1.4916,-1.4916,1
0,0.77919,0.22081,2,0.22081,0.77919,-0.55839,1,-0.27919,1,1.261,-1.261,1
0,0.81652,0.18348,2,0.18348,0.81652,-0.63305,1,-0.31652,1,1.493,-1.493,1
0,0.82169,0.17831,2,0.17831,0.82169,-0.64338,1,-0.32169,1,1.5278,-1.5278,1
0,0.83211,0.16789,2,0.16789,0.83211,-0.66423,1,-0.33211,1,1.6007,-1.6007,1
