name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s13,0.50365,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s14,0.49154,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s15,0.54658,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s16,0.42119,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s17,0.45293,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s18,0.48944,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s19,0.51459,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s20,0.55227,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s21,0.49325,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s22,0.46407,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s23,0.50949,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49877,0.0064345,s24,0.51043,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
