name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test,sameTrs
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50739,0.0032648,s22,0.51652,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50739,0.0032648,s23,0.50186,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50739,0.0032648,s24,0.4813,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50739,0.0032648,s25,0.51774,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50739,0.0032648,s26,0.49094,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s01,0.51322,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s03,0.49987,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s04,0.4771,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s05,0.47455,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s06,0.52004,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s07,0.47297,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s08,0.48697,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s09,0.52677,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s10,0.49572,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s12,0.4721,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s13,0.50289,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s14,0.47916,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s15,0.50842,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s16,0.51246,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s17,0.49415,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s18,0.48436,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s19,0.50291,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s20,0.50038,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s21,0.49458,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s22,0.51647,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s23,0.47354,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s24,0.51469,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s25,0.49644,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49637,0.0033183,s26,0.49319,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;0;1;0;0;0,0;0;1;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s01,0.5113,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s03,0.48795,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s04,0.50433,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s05,0.50987,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s06,0.50832,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s07,0.49355,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s08,0.50341,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s09,0.49176,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s10,0.52258,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s12,0.48516,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s13,0.49587,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s14,0.47967,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s15,0.46117,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s16,0.50009,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s17,0.51182,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s18,0.52155,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s19,0.49716,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s20,0.48356,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s21,0.47524,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s22,0.5044,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s23,0.50809,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s24,0.5157,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s25,0.51275,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__1__0__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49957,0.0030848,s26,0.50445,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm,10,1,,0;1;0;0;0;0,0;1;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s01,0.51295,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s03,0.47393,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s04,0.51296,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s05,0.49273,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s06,0.48093,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s07,0.49935,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s08,0.5192,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s09,0.51894,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s10,0.53235,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s12,0.49994,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s13,0.48913,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s14,0.48548,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s15,0.49381,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s16,0.52419,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s17,0.5339,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s18,0.49569,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s19,0.48977,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s20,0.48463,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s21,0.53857,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50352,0.00363,s22,0.50414,2,,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0,TRUE
