correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,subs
0,0.92753,0.072472,2,0.072472,0.92753,-0.85506,1,-0.42753,1,2.5493,-2.5493,10
0,0.86375,0.13625,2,0.13625,0.86375,-0.72751,1,-0.36375,1,1.8468,-1.8468,10
0,0.80907,0.19093,2,0.19093,0.80907,-0.61814,1,-0.30907,1,1.444,-1.444,10
0,0.94526,0.054744,2,0.054744,0.94526,-0.89051,1,-0.44526,1,2.8488,-2.8488,10
0,0.87727,0.12273,2,0.12273,0.87727,-0.75454,1,-0.37727,1,1.9668,-1.9668,10
0,0.65486,0.34514,2,0.34514,0.65486,-0.30972,1,-0.15486,1,0.64047,-0.64047,10
1,0.42569,0.57431,2,0.57431,0.42569,0.14863,2,0.074313,1,-0.29947,0.29947,10
0,0.50561,0.49439,2,0.49439,0.50561,-0.011221,1,-0.0056104,1,0.022443,-0.022443,10
0,0.54086,0.45914,2,0.45914,0.54086,-0.081711,1,-0.040855,1,0.16379,-0.16379,10
1,0.45069,0.54931,2,0.54931,0.45069,0.098628,2,0.049314,1,-0.1979,0.1979,10
0,0.52641,0.47359,2,0.47359,0.52641,-0.052826,1,-0.026413,1,0.10575,-0.10575,10
0,0.62838,0.37162,2,0.37162,0.62838,-0.25677,1,-0.12838,1,0.52529,-0.52529,10
1,0.48172,0.51828,2,0.51828,0.48172,0.036558,2,0.018279,1,-0.073149,0.073148,10
1,0.37499,0.62501,2,0.62501,0.37499,0.25003,2,0.12501,1,-0.51088,0.51088,10
0,0.54314,0.45686,2,0.45686,0.54314,-0.086289,1,-0.043145,1,0.17301,-0.17301,10
1,0.70514,0.29486,1,0.70514,0.29486,0.41028,1,0.20514,1,0.87189,0.87189,10
1,0.88685,0.11315,1,0.88685,0.11315,0.7737,1,0.38685,1,2.059,2.059,10
1,0.84857,0.15143,1,0.84857,0.15143,0.69714,1,0.34857,1,1.7234,1.7234,10
1,0.84302,0.15698,1,0.84302,0.15698,0.68604,1,0.34302,1,1.6809,1.6809,10
1,0.77582,0.22418,1,0.77582,0.22418,0.55164,1,0.27582,1,1.2415,1.2415,10
1,0.87542,0.12458,1,0.87542,0.12458,0.75083,1,0.37542,1,1.9497,1.9497,10
1,0.9077,0.0923,1,0.9077,0.0923,0.8154,1,0.4077,1,2.2859,2.2859,10
0,0.89688,0.10312,2,0.10312,0.89688,-0.79375,1,-0.39688,1,2.163,-2.163,10
0,0.95823,0.041771,2,0.041771,0.95823,-0.91646,1,-0.45823,1,3.1329,-3.1329,10
0,0.89452,0.10548,2,0.10548,0.89452,-0.78903,1,-0.39452,1,2.1377,-2.1377,10
0,0.91447,0.085526,2,0.085526,0.91447,-0.82895,1,-0.41447,1,2.3695,-2.3695,10
0,0.82546,0.17454,2,0.17454,0.82546,-0.65093,1,-0.32546,1,1.5538,-1.5538,10
0,0.97023,0.029771,2,0.029771,0.97023,-0.94046,1,-0.47023,1,3.484,-3.484,10
0,0.94561,0.054394,2,0.054394,0.94561,-0.89121,1,-0.44561,1,2.8556,-2.8556,10
0,0.94964,0.050361,2,0.050361,0.94964,-0.89928,1,-0.44964,1,2.9369,-2.9369,10
0,0.92752,0.072479,2,0.072479,0.92752,-0.85504,1,-0.42752,1,2.5492,-2.5492,10
0,0.89966,0.10034,2,0.10034,0.89966,-0.79932,1,-0.39966,1,2.1935,-2.1935,10
1,0.43559,0.56441,2,0.56441,0.43559,0.12881,2,0.064406,1,-0.25906,0.25906,10
1,0.38731,0.61269,2,0.61269,0.38731,0.22539,2,0.11269,1,-0.45865,0.45865,10
0,0.65181,0.34819,2,0.34819,0.65181,-0.30361,1,-0.15181,1,0.62699,-0.62699,10
0,0.75543,0.24457,2,0.24457,0.75543,-0.51085,1,-0.25543,1,1.1278,-1.1278,10
0,0.75415,0.24585,2,0.24585,0.75415,-0.50831,1,-0.25415,1,1.1209,-1.1209,10
0,0.62043,0.37957,2,0.37957,0.62043,-0.24087,1,-0.12043,1,0.49138,-0.49138,10
1,0.31115,0.68885,2,0.68885,0.31115,0.37771,2,0.18885,1,-0.79477,0.79477,10
0,0.53022,0.46978,2,0.46978,0.53022,-0.060444,1,-0.030222,1,0.12103,-0.12103,10
0,0.56677,0.43323,2,0.43323,0.56677,-0.13355,1,-0.066773,1,0.2687,-0.2687,10
1,0.44164,0.55836,2,0.55836,0.44164,0.11672,2,0.05836,1,-0.23451,0.23451,10
1,0.11464,0.88536,2,0.88536,0.11464,0.77073,2,0.38536,1,-2.0442,2.0442,10
1,0.13688,0.86312,2,0.86312,0.13688,0.72624,2,0.36312,1,-1.8415,1.8415,10
1,0.1233,0.8767,2,0.8767,0.1233,0.75339,2,0.3767,1,-1.9615,1.9615,10
1,0.095248,0.90475,2,0.90475,0.095248,0.8095,2,0.40475,1,-2.2512,2.2512,10
1,0.093804,0.9062,2,0.9062,0.093804,0.81239,2,0.4062,1,-2.2681,2.2681,10
1,0.11388,0.88612,2,0.88612,0.11388,0.77224,2,0.38612,1,-2.0517,2.0517,10
1,0.086574,0.91343,2,0.91343,0.086574,0.82685,2,0.41343,1,-2.3562,2.3562,10
1,0.10406,0.89594,2,0.89594,0.10406,0.79188,2,0.39594,1,-2.1529,2.1529,10
1,0.1202,0.8798,2,0.8798,0.1202,0.75959,2,0.3798,1,-1.9905,1.9905,10
1,0.1173,0.8827,2,0.8827,0.1173,0.76539,2,0.3827,1,-2.0182,2.0182,10
1,0.77899,0.22101,1,0.77899,0.22101,0.55797,1,0.27899,1,1.2598,1.2598,10
1,0.74897,0.25103,1,0.74897,0.25103,0.49794,1,0.24897,1,1.0931,1.0931,10
1,0.7314,0.2686,1,0.7314,0.2686,0.4628,1,0.2314,1,1.0017,1.0017,10
1,0.81084,0.18916,1,0.81084,0.18916,0.62168,1,0.31084,1,1.4555,1.4555,10
0,0.49539,0.50461,1,0.49539,0.50461,-0.0092169,2,-0.0046084,1,-0.018434,-0.018434,10
1,0.78045,0.21955,1,0.78045,0.21955,0.56089,1,0.28045,1,1.2683,1.2683,10
0,0.40736,0.59264,1,0.40736,0.59264,-0.18528,2,-0.092638,1,-0.37488,-0.37488,10
1,0.66104,0.33896,1,0.66104,0.33896,0.32208,1,0.16104,1,0.66793,0.66793,10
1,0.57627,0.42373,1,0.57627,0.42373,0.15254,1,0.076271,1,0.30748,0.30748,10
1,0.60069,0.39931,1,0.60069,0.39931,0.20138,1,0.10069,1,0.40833,0.40833,10
0,0.27737,0.72263,1,0.27737,0.72263,-0.44525,2,-0.22263,1,-0.95753,-0.95753,10
0,0.30423,0.69577,1,0.30423,0.69577,-0.39155,2,-0.19577,1,-0.82725,-0.82725,10
1,0.71353,0.28647,1,0.71353,0.28647,0.42706,1,0.21353,1,0.91258,0.91258,10
1,0.71098,0.28902,1,0.71098,0.28902,0.42197,1,0.21098,1,0.90016,0.90016,10
1,0.65591,0.34409,1,0.65591,0.34409,0.31182,1,0.15591,1,0.64512,0.64512,10
1,0.71706,0.28294,1,0.71706,0.28294,0.43411,1,0.21706,1,0.9299,0.9299,10
1,0.75382,0.24618,1,0.75382,0.24618,0.50763,1,0.25382,1,1.1191,1.1191,10
1,0.69434,0.30566,1,0.69434,0.30566,0.38868,1,0.19434,1,0.82048,0.82048,10
1,0.69715,0.30285,1,0.69715,0.30285,0.39429,1,0.19715,1,0.83374,0.83374,10
1,0.89972,0.10028,1,0.89972,0.10028,0.79944,1,0.39972,1,2.1941,2.1941,10
1,0.82548,0.17452,1,0.82548,0.17452,0.65096,1,0.32548,1,1.5539,1.5539,10
1,0.81475,0.18525,1,0.81475,0.18525,0.6295,1,0.31475,1,1.4812,1.4812,10
1,0.70861,0.29139,1,0.70861,0.29139,0.41722,1,0.20861,1,0.88865,0.88865,10
1,0.61931,0.38069,1,0.61931,0.38069,0.23861,1,0.11931,1,0.4866,0.4866,10
1,0.79011,0.20989,1,0.79011,0.20989,0.58022,1,0.29011,1,1.3256,1.3256,10
1,0.40922,0.59078,2,0.59078,0.40922,0.18157,2,0.090784,1,-0.36721,0.36721,10
1,0.46028,0.53972,2,0.53972,0.46028,0.079436,2,0.039718,1,-0.15921,0.15921,10
0,0.69444,0.30556,2,0.30556,0.69444,-0.38888,1,-0.19444,1,0.82095,-0.82095,10
0,0.59093,0.40907,2,0.40907,0.59093,-0.18186,1,-0.090929,1,0.36781,-0.36781,10
0,0.54504,0.45496,2,0.45496,0.54504,-0.090078,1,-0.045039,1,0.18065,-0.18065,10
0,0.60236,0.39764,2,0.39764,0.60236,-0.20471,1,-0.10236,1,0.41529,-0.41529,10
1,0.44802,0.55198,2,0.55198,0.44802,0.10395,2,0.051976,1,-0.20866,0.20866,10
1,0.49403,0.50597,2,0.50597,0.49403,0.011946,2,0.0059729,1,-0.023893,0.023893,10
0,0.57905,0.42095,2,0.42095,0.57905,-0.15811,1,-0.079053,1,0.31889,-0.31889,10
1,0.27857,0.72143,2,0.72143,0.27857,0.44286,2,0.22143,1,-0.95156,0.95156,10
1,0.92248,0.077523,1,0.92248,0.077523,0.84495,1,0.42248,1,2.4765,2.4765,10
1,0.77399,0.22601,1,0.77399,0.22601,0.54799,1,0.27399,1,1.231,1.231,10
1,0.84371,0.15629,1,0.84371,0.15629,0.68742,1,0.34371,1,1.6861,1.6861,10
1,0.83121,0.16879,1,0.83121,0.16879,0.66241,1,0.33121,1,1.5942,1.5942,10
1,0.85795,0.14205,1,0.85795,0.14205,0.7159,1,0.35795,1,1.7984,1.7984,10
1,0.87389,0.12611,1,0.87389,0.12611,0.74778,1,0.37389,1,1.9358,1.9358,10
1,0.7789,0.2211,1,0.7789,0.2211,0.5578,1,0.2789,1,1.2593,1.2593,10
1,0.94116,0.058841,1,0.94116,0.058841,0.88232,1,0.44116,1,2.7723,2.7723,10
0,0.37281,0.62718,1,0.37281,0.62718,-0.25437,2,-0.12719,1,-0.52016,-0.52016,10
0,0.34905,0.65095,1,0.34905,0.65095,-0.30189,2,-0.15095,1,-0.6232,-0.6232,10
0,0.081437,0.91856,1,0.081437,0.91856,-0.83713,2,-0.41856,1,-2.423,-2.423,10
0,0.11069,0.88931,1,0.11069,0.88931,-0.77862,2,-0.38931,1,-2.0837,-2.0837,10
0,0.18607,0.81393,1,0.18607,0.81393,-0.62786,2,-0.31393,1,-1.4758,-1.4758,10
0,0.34208,0.65792,1,0.34208,0.65792,-0.31584,2,-0.15792,1,-0.65404,-0.65404,10
0,0.30878,0.69122,1,0.30878,0.69122,-0.38245,2,-0.19122,1,-0.80585,-0.80585,10
1,0.50473,0.49527,1,0.50473,0.49527,0.0094627,1,0.0047314,1,0.018926,0.018926,10
0,0.4187,0.5813,1,0.4187,0.5813,-0.1626,2,-0.081298,1,-0.32811,-0.32811,10
0,0.61368,0.38632,2,0.38632,0.61368,-0.22736,1,-0.11368,1,0.4628,-0.4628,10
0,0.50257,0.49743,2,0.49743,0.50257,-0.0051356,1,-0.0025678,1,0.010271,-0.010271,10
0,0.55448,0.44552,2,0.44552,0.55448,-0.10896,1,-0.054478,1,0.21878,-0.21878,10
0,0.77476,0.22524,2,0.22524,0.77476,-0.54951,1,-0.27476,1,1.2354,-1.2354,10
1,0.40251,0.59749,2,0.59749,0.40251,0.19498,2,0.09749,1,-0.39502,0.39502,10
1,0.32663,0.67337,2,0.67337,0.32663,0.34674,2,0.17337,1,-0.72348,0.72348,10
1,0.27513,0.72487,2,0.72487,0.27513,0.44975,2,0.22487,1,-0.96876,0.96876,10
0,0.54255,0.45745,2,0.45745,0.54255,-0.085099,1,-0.042549,1,0.17061,-0.17061,10
1,0.44458,0.55542,2,0.55542,0.44458,0.11085,2,0.055423,1,-0.22261,0.22261,10
1,0.42928,0.57072,2,0.57072,0.42928,0.14143,2,0.070716,1,-0.28477,0.28477,10
1,0.35139,0.64861,2,0.64861,0.35139,0.29721,2,0.14861,1,-0.61292,0.61292,10
1,0.37398,0.62602,2,0.62602,0.37398,0.25203,2,0.12602,1,-0.51516,0.51516,10
1,0.3964,0.6036,2,0.6036,0.3964,0.2072,2,0.1036,1,-0.42048,0.42048,10
1,0.49933,0.50067,2,0.50067,0.49933,0.0013409,2,0.00067046,1,-0.0026818,0.0026817,10
1,0.22447,0.77553,2,0.77553,0.22447,0.55106,2,0.27553,1,-1.2398,1.2398,10
1,0.29863,0.70137,2,0.70137,0.29863,0.40274,2,0.20137,1,-0.85384,0.85384,10
0,0.51368,0.48632,2,0.48632,0.51368,-0.027357,1,-0.013678,1,0.054727,-0.054727,10
1,0.26104,0.73896,2,0.73896,0.26104,0.47791,2,0.23896,1,-1.0405,1.0405,10
1,0.25949,0.74051,2,0.74051,0.25949,0.48102,2,0.24051,1,-1.0486,1.0486,10
1,0.33528,0.66472,2,0.66472,0.33528,0.32945,2,0.16472,1,-0.68441,0.68441,10
1,0.95273,0.047268,1,0.95273,0.047268,0.90547,1,0.45273,1,3.0035,3.0035,10
1,0.98886,0.011143,1,0.98886,0.011143,0.97771,1,0.48886,1,4.4857,4.4857,10
1,0.99313,0.0068711,1,0.99313,0.0068711,0.98626,1,0.49313,1,4.9735,4.9735,10
1,0.99015,0.0098471,1,0.99015,0.0098471,0.98031,1,0.49015,1,4.6107,4.6107,10
1,0.98728,0.012725,1,0.98728,0.012725,0.97455,1,0.48728,1,4.3514,4.3514,10
1,0.98413,0.01587,1,0.98413,0.01587,0.96826,1,0.48413,1,4.1273,4.1273,10
1,0.99532,0.0046759,1,0.99532,0.0046759,0.99065,1,0.49532,1,5.3606,5.3606,10
1,0.9797,0.020305,1,0.9797,0.020305,0.95939,1,0.4797,1,3.8764,3.8764,10
1,0.99521,0.0047877,1,0.99521,0.0047877,0.99042,1,0.49521,1,5.3369,5.3369,10
1,0.97761,0.022386,1,0.97761,0.022386,0.95523,1,0.47761,1,3.7767,3.7767,10
1,0.54952,0.45048,1,0.54952,0.45048,0.099032,1,0.049516,1,0.19872,0.19872,10
1,0.59909,0.40091,1,0.59909,0.40091,0.19818,1,0.099092,1,0.40168,0.40168,10
1,0.51507,0.48493,1,0.51507,0.48493,0.030143,1,0.015072,1,0.060305,0.060305,10
0,0.4663,0.5337,1,0.4663,0.5337,-0.067406,2,-0.033703,1,-0.13502,-0.13502,10
1,0.66547,0.33453,1,0.66547,0.33453,0.33094,1,0.16547,1,0.68777,0.68777,10
0,0.47685,0.52315,1,0.47685,0.52315,-0.046305,2,-0.023153,1,-0.092677,-0.092677,10
1,0.53532,0.46468,1,0.53532,0.46468,0.070641,1,0.03532,1,0.14152,0.14152,10
0,0.4766,0.5234,1,0.4766,0.5234,-0.046792,2,-0.023396,1,-0.093653,-0.093653,10
1,0.58371,0.41629,1,0.58371,0.41629,0.16742,1,0.08371,1,0.33802,0.33802,10
0,0.49625,0.50375,1,0.49625,0.50375,-0.0075079,2,-0.003754,1,-0.015016,-0.015016,10
0,0.44957,0.55043,1,0.44957,0.55043,-0.10086,2,-0.050429,1,-0.20241,-0.20241,10
1,0.55554,0.44446,1,0.55554,0.44446,0.11108,1,0.055539,1,0.22308,0.22308,10
1,0.5357,0.4643,1,0.5357,0.4643,0.071404,1,0.035702,1,0.14305,0.14305,10
1,0.54554,0.45446,1,0.54554,0.45446,0.091074,1,0.045537,1,0.18265,0.18265,10
1,0.88866,0.11134,1,0.88866,0.11134,0.77731,1,0.38866,1,2.0771,2.0771,10
1,0.8965,0.1035,1,0.8965,0.1035,0.79299,1,0.3965,1,2.1589,2.1589,10
1,0.8854,0.1146,1,0.8854,0.1146,0.77079,1,0.3854,1,2.0446,2.0446,10
1,0.74928,0.25072,1,0.74928,0.25072,0.49857,1,0.24928,1,1.0948,1.0948,10
1,0.69266,0.30734,1,0.69266,0.30734,0.38532,1,0.19266,1,0.81258,0.81258,10
1,0.81629,0.18371,1,0.81629,0.18371,0.63259,1,0.31629,1,1.4914,1.4914,10
1,0.7495,0.2505,1,0.7495,0.2505,0.49899,1,0.2495,1,1.0959,1.0959,10
1,0.64219,0.35781,1,0.64219,0.35781,0.28439,1,0.14219,1,0.5849,0.5849,10
0,0.13371,0.86629,1,0.13371,0.86629,-0.73258,2,-0.36629,1,-1.8686,-1.8686,10
0,0.18753,0.81247,1,0.18753,0.81247,-0.62495,2,-0.31247,1,-1.4662,-1.4662,10
0,0.080048,0.91995,1,0.080048,0.91995,-0.8399,2,-0.41995,1,-2.4417,-2.4417,10
0,0.057779,0.94222,1,0.057779,0.94222,-0.88444,2,-0.44222,1,-2.7916,-2.7916,10
0,0.15105,0.84895,1,0.15105,0.84895,-0.6979,2,-0.34895,1,-1.7264,-1.7264,10
0,0.18268,0.81732,1,0.18268,0.81732,-0.63464,2,-0.31732,1,-1.4983,-1.4983,10
0,0.11688,0.88312,1,0.11688,0.88312,-0.76624,2,-0.38312,1,-2.0223,-2.0223,10
0,0.11973,0.88027,1,0.11973,0.88027,-0.76053,2,-0.38027,1,-1.9949,-1.9949,10
0,0.087039,0.91296,1,0.087039,0.91296,-0.82592,2,-0.41296,1,-2.3503,-2.3503,10
1,0.27569,0.72431,2,0.72431,0.27569,0.44862,2,0.22431,1,-0.96595,0.96595,10
1,0.38169,0.61831,2,0.61831,0.38169,0.23662,2,0.11831,1,-0.48237,0.48237,10
1,0.37892,0.62108,2,0.62108,0.37892,0.24215,2,0.12108,1,-0.49412,0.49412,10
1,0.30297,0.69703,2,0.69703,0.30297,0.39407,2,0.19703,1,-0.83321,0.83321,10
1,0.33358,0.66642,2,0.66642,0.33358,0.33284,2,0.16642,1,-0.69205,0.69205,10
1,0.29666,0.70334,2,0.70334,0.29666,0.40667,2,0.20334,1,-0.86323,0.86323,10
1,0.37206,0.62794,2,0.62794,0.37206,0.25589,2,0.12794,1,-0.52341,0.52341,10
1,0.36492,0.63508,2,0.63508,0.36492,0.27015,2,0.13508,1,-0.55406,0.55406,10
1,0.31613,0.68387,2,0.68387,0.31613,0.36774,2,0.18387,1,-0.77161,0.77161,10
1,0.34857,0.65143,2,0.65143,0.34857,0.30286,2,0.15143,1,-0.62532,0.62532,10
0,0.67494,0.32506,2,0.32506,0.67494,-0.34988,1,-0.17494,1,0.73061,-0.73061,10
0,0.77482,0.22518,2,0.22518,0.77482,-0.54964,1,-0.27482,1,1.2357,-1.2357,10
0,0.60386,0.39614,2,0.39614,0.60386,-0.20773,1,-0.10386,1,0.42159,-0.42159,10
0,0.69147,0.30853,2,0.30853,0.69147,-0.38294,1,-0.19147,1,0.807,-0.807,10
0,0.74908,0.25092,2,0.25092,0.74908,-0.49815,1,-0.24908,1,1.0937,-1.0937,10
0,0.72962,0.27038,2,0.27038,0.72962,-0.45924,1,-0.22962,1,0.99269,-0.99269,10
0,0.74043,0.25957,2,0.25957,0.74043,-0.48087,1,-0.24043,1,1.0482,-1.0482,10
0,0.83638,0.16362,2,0.16362,0.83638,-0.67276,1,-0.33638,1,1.6315,-1.6315,10
0,0.90188,0.098123,2,0.098123,0.90188,-0.80375,1,-0.40188,1,2.2183,-2.2183,10
0,0.81427,0.18573,2,0.18573,0.81427,-0.62854,1,-0.31427,1,1.478,-1.478,10
1,0.73743,0.26257,1,0.73743,0.26257,0.47486,1,0.23743,1,1.0327,1.0327,10
1,0.77099,0.22901,1,0.77099,0.22901,0.54198,1,0.27099,1,1.2139,1.2139,10
1,0.87531,0.12469,1,0.87531,0.12469,0.75063,1,0.37531,1,1.9488,1.9488,10
1,0.84224,0.15776,1,0.84224,0.15776,0.68449,1,0.34224,1,1.675,1.675,10
1,0.87253,0.12747,1,0.87253,0.12747,0.74506,1,0.37253,1,1.9235,1.9235,10
1,0.79886,0.20114,1,0.79886,0.20114,0.59772,1,0.29886,1,1.3792,1.3792,10
1,0.65869,0.34131,1,0.65869,0.34131,0.31737,1,0.15869,1,0.65745,0.65745,10
1,0.63949,0.36051,1,0.63949,0.36051,0.27898,1,0.13949,1,0.57315,0.57315,10
1,0.65971,0.34029,1,0.65971,0.34029,0.31942,1,0.15971,1,0.66201,0.66201,10
1,0.5573,0.4427,1,0.5573,0.4427,0.11461,1,0.057303,1,0.23023,0.23023,10
1,0.51924,0.48076,1,0.51924,0.48076,0.038482,1,0.019241,1,0.077003,0.077003,10
1,0.50485,0.49515,1,0.50485,0.49515,0.0097029,1,0.0048515,1,0.019406,0.019406,10
0,0.33486,0.66514,1,0.33486,0.66514,-0.33028,2,-0.16514,1,-0.68629,-0.68629,10
0,0.44913,0.55087,1,0.44913,0.55087,-0.10174,2,-0.050871,1,-0.20419,-0.20419,10
0,0.36526,0.63474,1,0.36526,0.63474,-0.26947,2,-0.13474,1,-0.55259,-0.55259,10
0,0.36724,0.63276,1,0.36724,0.63276,-0.26552,2,-0.13276,1,-0.54408,-0.54408,10
0,0.45798,0.54202,1,0.45798,0.54202,-0.084049,2,-0.042025,1,-0.1685,-0.1685,10
0,0.38019,0.61981,1,0.38019,0.61981,-0.23962,2,-0.11981,1,-0.48875,-0.48875,10
1,0.53769,0.46231,1,0.53769,0.46231,0.07538,1,0.03769,1,0.15105,0.15105,10
1,0.59804,0.40196,1,0.59804,0.40196,0.19608,1,0.098038,1,0.3973,0.3973,10
1,0.66399,0.33601,1,0.66399,0.33601,0.32798,1,0.16399,1,0.68112,0.68112,10
0,0.37517,0.62483,1,0.37517,0.62483,-0.24966,2,-0.12483,1,-0.5101,-0.5101,10
0,0.49984,0.50016,1,0.49984,0.50016,-0.00031969,2,-0.00015983,1,-0.0006394,-0.0006394,10
0,0.43379,0.56621,1,0.43379,0.56621,-0.13243,2,-0.066214,1,-0.26642,-0.26642,10
1,0.77162,0.22838,1,0.77162,0.22838,0.54325,1,0.27162,1,1.2175,1.2175,10
1,0.64531,0.35469,1,0.64531,0.35469,0.29062,1,0.14531,1,0.59848,0.59848,10
1,0.53153,0.46847,1,0.53153,0.46847,0.063052,1,0.031526,1,0.12627,0.12627,10
1,0.022336,0.97766,2,0.97766,0.022336,0.95533,2,0.47766,1,-3.7789,3.7789,10
1,0.05911,0.94089,2,0.94089,0.05911,0.88178,2,0.44089,1,-2.7674,2.7674,10
1,0.064686,0.93531,2,0.93531,0.064686,0.87063,2,0.43531,1,-2.6713,2.6713,10
1,0.012769,0.98723,2,0.98723,0.012769,0.97446,2,0.48723,1,-4.3479,4.3479,10
1,0.040741,0.95926,2,0.95926,0.040741,0.91852,2,0.45926,1,-3.1589,3.1589,10
1,0.061043,0.93896,2,0.93896,0.061043,0.87791,2,0.43896,1,-2.7332,2.7332,10
1,0.047875,0.95212,2,0.95212,0.047875,0.90425,2,0.45212,1,-2.9901,2.9901,10
1,0.039461,0.96054,2,0.96054,0.039461,0.92108,2,0.46054,1,-3.1922,3.1922,10
1,0.030531,0.96947,2,0.96947,0.030531,0.93894,2,0.46947,1,-3.458,3.458,10
1,0.076287,0.92371,2,0.92371,0.076287,0.84743,2,0.42371,1,-2.4939,2.4939,10
1,0.75369,0.24631,1,0.75369,0.24631,0.50737,1,0.25369,1,1.1184,1.1184,10
1,0.76564,0.23436,1,0.76564,0.23436,0.53128,1,0.26564,1,1.1839,1.1839,10
1,0.9086,0.091399,1,0.9086,0.091399,0.8172,1,0.4086,1,2.2967,2.2967,10
1,0.87722,0.12278,1,0.87722,0.12278,0.75444,1,0.37722,1,1.9664,1.9664,10
1,0.76941,0.23059,1,0.76941,0.23059,0.53883,1,0.26941,1,1.205,1.205,10
1,0.9008,0.0992,1,0.9008,0.0992,0.8016,1,0.4008,1,2.2061,2.2061,10
1,0.84879,0.15121,1,0.84879,0.15121,0.69759,1,0.34879,1,1.7252,1.7252,10
1,0.84563,0.15437,1,0.84563,0.15437,0.69125,1,0.34563,1,1.7007,1.7007,10
1,0.91928,0.080716,1,0.91928,0.080716,0.83857,1,0.41928,1,2.4327,2.4327,10
1,0.7523,0.2477,1,0.7523,0.2477,0.50461,1,0.2523,1,1.1109,1.1109,10
1,0.42848,0.57152,2,0.57152,0.42848,0.14303,2,0.071516,1,-0.28804,0.28804,10
1,0.19533,0.80467,2,0.80467,0.19533,0.60934,2,0.30467,1,-1.4157,1.4157,10
1,0.21933,0.78067,2,0.78067,0.21933,0.56134,2,0.28067,1,-1.2696,1.2696,10
1,0.45829,0.54171,2,0.54171,0.45829,0.083421,2,0.041711,1,-0.16723,0.16723,10
1,0.31375,0.68625,2,0.68625,0.31375,0.37251,2,0.18625,1,-0.78267,0.78267,10
1,0.3788,0.6212,2,0.6212,0.3788,0.24239,2,0.1212,1,-0.49463,0.49463,10
1,0.3988,0.6012,2,0.6012,0.3988,0.20239,2,0.1012,1,-0.41045,0.41045,10
1,0.36654,0.63346,2,0.63346,0.36654,0.26693,2,0.13346,1,-0.5471,0.5471,10
1,0.32263,0.67737,2,0.67737,0.32263,0.35475,2,0.17737,1,-0.74172,0.74172,10
1,0.36939,0.63061,2,0.63061,0.36939,0.26122,2,0.13061,1,-0.53484,0.53485,10
1,0.63089,0.36911,1,0.63089,0.36911,0.26177,1,0.13089,1,0.53602,0.53602,10
1,0.69779,0.30221,1,0.69779,0.30221,0.39559,1,0.19779,1,0.83681,0.83681,10
1,0.55648,0.44352,1,0.55648,0.44352,0.11296,1,0.056479,1,0.22688,0.22688,10
0,0.44715,0.55285,1,0.44715,0.55285,-0.10569,2,-0.052846,1,-0.21218,-0.21218,10
1,0.66554,0.33446,1,0.66554,0.33446,0.33107,1,0.16554,1,0.68806,0.68806,10
1,0.53215,0.46785,1,0.53215,0.46785,0.064292,1,0.032146,1,0.12876,0.12876,10
1,0.56445,0.43555,1,0.56445,0.43555,0.12889,1,0.064447,1,0.25923,0.25923,10
1,0.71458,0.28542,1,0.71458,0.28542,0.42916,1,0.21458,1,0.91773,0.91773,10
1,0.62667,0.37333,1,0.62667,0.37333,0.25335,1,0.12667,1,0.51797,0.51797,10
0,0.48134,0.51866,1,0.48134,0.51866,-0.037329,2,-0.018664,1,-0.074692,-0.074692,10
0,0.2177,0.7823,1,0.2177,0.7823,-0.5646,2,-0.2823,1,-1.2791,-1.2791,10
0,0.31244,0.68756,1,0.31244,0.68756,-0.37513,2,-0.18756,1,-0.78875,-0.78875,10
0,0.1632,0.8368,1,0.1632,0.8368,-0.6736,2,-0.3368,1,-1.6346,-1.6346,10
0,0.32411,0.67589,1,0.32411,0.67589,-0.35178,2,-0.17589,1,-0.73495,-0.73495,10
0,0.29153,0.70847,1,0.29153,0.70847,-0.41695,2,-0.20847,1,-0.88798,-0.88798,10
0,0.1648,0.8352,1,0.1648,0.8352,-0.67039,2,-0.3352,1,-1.6229,-1.6229,10
0,0.14837,0.85163,1,0.14837,0.85163,-0.70325,2,-0.35163,1,-1.7474,-1.7474,10
0,0.12209,0.87791,1,0.12209,0.87791,-0.75582,2,-0.37791,1,-1.9728,-1.9728,10
0,0.10813,0.89187,1,0.10813,0.89187,-0.78375,2,-0.39187,1,-2.11,-2.11,10
0,0.12207,0.87793,1,0.12207,0.87793,-0.75586,2,-0.37793,1,-1.973,-1.973,10
1,0.93826,0.061739,1,0.93826,0.061739,0.87652,1,0.43826,1,2.7211,2.7211,10
1,0.94627,0.053726,1,0.94627,0.053726,0.89255,1,0.44627,1,2.8686,2.8686,10
1,0.96798,0.032016,1,0.96798,0.032016,0.93597,1,0.46798,1,3.409,3.409,10
1,0.75682,0.24318,1,0.75682,0.24318,0.51363,1,0.25682,1,1.1353,1.1353,10
1,0.91444,0.085564,1,0.91444,0.085564,0.82887,1,0.41444,1,2.369,2.369,10
1,0.9647,0.035299,1,0.9647,0.035299,0.9294,1,0.4647,1,3.308,3.308,10
1,0.91991,0.080095,1,0.91991,0.080095,0.83981,1,0.41991,1,2.4411,2.4411,10
1,0.93813,0.061869,1,0.93813,0.061869,0.87626,1,0.43813,1,2.7189,2.7189,10
